,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,Selling And Marketing Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap
2025-09-30,0.0,0.256249,5484130000.0,0.0,0.0,2605100000.0,1032120000.0,68394680000.0,5484130000.0,4452010000.0,-949360000.0,949360000.0,2605100000.0,2605100000.0,74622390000.0,1033769841.0,1033769841.0,2.52,2.52,2605100000.0,2605100000.0,0.0,2605100000.0,0.0,2605100000.0,2605100000.0,897550000.0,3502650000.0,514140000.0,0.0,-949360000.0,949360000.0,3937870000.0,6227710000.0,1890820000.0,1032120000.0,1032120000.0,1125470000.0,1125470000.0,10165580000.0,68394680000.0,78560260000.0,78560260000.0,469641626147.03925
2025-06-30,0.0,0.251825,5542920000.0,0.0,0.0,2640840000.0,977080000.0,62603280000.0,5542920000.0,4565840000.0,-1036130000.0,1036130000.0,2640840000.0,2640840000.0,68581590000.0,1031578125.0,1031578125.0,2.56,2.56,2640840000.0,2640840000.0,0.0,2640840000.0,0.0,2640840000.0,2640840000.0,888870000.0,3529710000.0,462680000.0,0.0,-1036130000.0,1036130000.0,4103160000.0,5978310000.0,1867700000.0,977080000.0,977080000.0,1037900000.0,1037900000.0,10081470000.0,62603280000.0,72684750000.0,72684750000.0,571729635194.7784
2025-03-31,119705153.528461,0.251392,3757400000.0,476170000.0,476170000.0,1876050000.0,933250000.0,53314470000.0,4233570000.0,3300320000.0,-827110000.0,794270000.0,1519585153.528461,1876050000.0,57097180000.0,,,,,1876050000.0,1876050000.0,0.0,1876050000.0,0.0,1876050000.0,1876050000.0,630000000.0,2506050000.0,-665810000.0,471820000.0,-827110000.0,794270000.0,3479480000.0,3782710000.0,-578930000.0,933250000.0,914280000.0,1741390000.0,1302120000.0,7262190000.0,53314470000.0,60576660000.0,60576660000.0,
2024-12-31,0.0,0.25507,4701360000.0,0.0,0.0,2188240000.0,889560000.0,63871180000.0,4701360000.0,3811800000.0,-876210000.0,876210000.0,2188240000.0,2188240000.0,69370160000.0,1032188679.0,1032188679.0,2.12,2.12,2188240000.0,2188240000.0,0.0,2188240000.0,1430000.0,2186810000.0,2186810000.0,748780000.0,2935590000.0,313120000.0,0.0,-876210000.0,876210000.0,3498680000.0,5498980000.0,1317410000.0,889560000.0,889560000.0,1365840000.0,1365840000.0,8997660000.0,63871180000.0,72868840000.0,72868840000.0,788606892708.5687
2024-09-30,0.0,0.267592,3532350000.0,0.0,0.0,1306060000.0,849710000.0,53003080000.0,3532350000.0,2682640000.0,-903180000.0,903180000.0,1306060000.0,1306060000.0,58232120000.0,1028393701.0,1028393701.0,1.27,1.27,1306060000.0,1306060000.0,0.0,1306060000.0,2770000.0,1303290000.0,1303290000.0,476170000.0,1779460000.0,338510000.0,0.0,-903180000.0,903180000.0,2344130000.0,5229040000.0,1701230000.0,849710000.0,849710000.0,978790000.0,978790000.0,7573170000.0,53003080000.0,60576250000.0,60576250000.0,748793326100.794
2024-06-30,,,,,,,,,,,,,,,,1033517442.0,1027543353.0,1.72,1.73,,,,,,,,,,,,,,,,,,,,,,,,,512302516538.1041
