,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap
2025-09-30,-32869785.082174,0.252845,10560000000.0,-130000000.0,-130000000.0,5910000000.0,2040000000.0,8000000000.0,10430000000.0,8390000000.0,-480000000.0,480000000.0,6007130214.917826,5910000000.0,23670000000.0,338681948.0,338681948.0,17.45,17.45,5910000000.0,5910000000.0,0.0,5910000000.0,0.0,5910000000.0,5910000000.0,2000000000.0,7910000000.0,-270000000.0,-130000000.0,-480000000.0,480000000.0,8790000000.0,15670000000.0,7920000000.0,2040000000.0,2040000000.0,24460000000.0,8000000000.0,32460000000.0,32460000000.0,1220338778496.3955
2025-06-30,0.0,0.257453,9950000000.0,0.0,0.0,5480000000.0,2010000000.0,7740000000.0,9950000000.0,7940000000.0,-560000000.0,560000000.0,5480000000.0,5480000000.0,22970000000.0,338480544.0,338480544.0,16.19,16.19,5480000000.0,5480000000.0,0.0,5480000000.0,0.0,5480000000.0,5480000000.0,1900000000.0,7380000000.0,-370000000.0,0.0,-560000000.0,560000000.0,8310000000.0,15230000000.0,7670000000.0,2010000000.0,2010000000.0,23540000000.0,7740000000.0,31280000000.0,31280000000.0,1153609373533.4297
2025-03-31,-15383017.704306,0.250538,9272600000.0,-61400000.0,-61400000.0,4982500000.0,2009300000.0,8394900000.0,9211200000.0,7201900000.0,-361200000.0,553800000.0,5028516982.295694,4982500000.0,21461900000.0,,,,,4982500000.0,4982500000.0,0.0,4982500000.0,0.0,4982500000.0,4982500000.0,1665600000.0,6648100000.0,-393800000.0,-228700000.0,-361200000.0,553800000.0,7630600000.0,13067000000.0,-15440800000.0,2009300000.0,-3417800000.0,20697600000.0,8394900000.0,29092500000.0,29092500000.0,
2024-12-31,0.0,0.272069,9470000000.0,0.0,0.0,5030000000.0,1990000000.0,6730000000.0,9470000000.0,7480000000.0,-570000000.0,570000000.0,5030000000.0,5030000000.0,20470000000.0,338037634.0,338037634.0,14.88,14.88,5030000000.0,5030000000.0,0.0,5030000000.0,0.0,5030000000.0,5030000000.0,1880000000.0,6910000000.0,330000000.0,0.0,-570000000.0,570000000.0,7150000000.0,13740000000.0,6730000000.0,1990000000.0,1990000000.0,20890000000.0,6730000000.0,27620000000.0,27620000000.0,1124892439764.3335
2024-09-30,0.0,0.314675,9230000000.0,0.0,0.0,4530000000.0,1980000000.0,6780000000.0,9230000000.0,7250000000.0,-640000000.0,640000000.0,4530000000.0,4530000000.0,20900000000.0,338818250.0,338818250.0,13.37,13.37,4530000000.0,4530000000.0,0.0,4530000000.0,0.0,4530000000.0,4530000000.0,2080000000.0,6610000000.0,-160000000.0,0.0,-640000000.0,640000000.0,7410000000.0,14120000000.0,7290000000.0,1980000000.0,1980000000.0,21530000000.0,6780000000.0,28310000000.0,28310000000.0,1139738022034.4849
2024-06-30,,,,,,,,,,,,,,,,338267950.0,338267950.0,13.51,13.51,,,,,,,,,,,,,,,,,,,,,,,935120523443.1763
