,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap
2025-09-30,0.0,0.3,985000000.0,342900000.0,244200000.0,17644600000.0,985000000.0,740800000.0,-199600000.0,199600000.0,342900000.0,342900000.0,22684000000.0,332912621.0,332912621.0,1.03,1.03,342900000.0,342900000.0,0.0,342900000.0,27900000.0,315000000.0,315000000.0,226200000.0,541200000.0,646100000.0,-199600000.0,199600000.0,459900000.0,5039400000.0,2716900000.0,244200000.0,244200000.0,5499300000.0,17644600000.0,23143900000.0,23143900000.0,450597232523.5
2025-06-30,0.0,0.306383,2347200000.0,1404600000.0,184700000.0,30795900000.0,2347200000.0,2162500000.0,-135300000.0,135300000.0,1404600000.0,1404600000.0,37522300000.0,330494118.0,330494118.0,4.25,4.25,1404600000.0,1404600000.0,0.0,1404600000.0,-1500000.0,1406100000.0,1406100000.0,621100000.0,2027200000.0,820700000.0,-135300000.0,135300000.0,1600600000.0,6726400000.0,4499500000.0,184700000.0,184700000.0,8327000000.0,30795900000.0,39122900000.0,39122900000.0,434302312395.09595
2025-03-31,0.0,0.313198,3805000000.0,2410200000.0,140500000.0,37604100000.0,3805000000.0,3664500000.0,675300000.0,232800000.0,2410200000.0,2410200000.0,43950500000.0,,,,,2410200000.0,2410200000.0,0.0,2410200000.0,53300000.0,2356900000.0,2356900000.0,1074800000.0,3431700000.0,-1900300000.0,675300000.0,232800000.0,3329800000.0,6346400000.0,-995800000.0,140500000.0,116900000.0,9676200000.0,37604100000.0,47280300000.0,47280300000.0,
2024-12-31,0.0,0.314064,2240200000.0,1321300000.0,178700000.0,23806800000.0,2240200000.0,2061500000.0,-155200000.0,155200000.0,1321300000.0,1321300000.0,29078400000.0,331152882.0,331152882.0,3.99,3.99,1321300000.0,1321300000.0,0.0,1321300000.0,13700000.0,1307600000.0,1307600000.0,598700000.0,1906300000.0,590500000.0,-155200000.0,155200000.0,1795200000.0,5271600000.0,2959000000.0,178700000.0,178700000.0,7066800000.0,23806800000.0,30873600000.0,30873600000.0,589456657440.8086
2024-09-30,0.0,0.353405,2354200000.0,1339900000.0,164300000.0,19421100000.0,2354200000.0,2189900000.0,-135600000.0,135600000.0,1339900000.0,1339900000.0,24553700000.0,330839506.0,330839506.0,4.05,4.05,1339900000.0,1339900000.0,0.0,1339900000.0,11600000.0,1328300000.0,1328300000.0,726000000.0,2054300000.0,1054700000.0,-135600000.0,135600000.0,1457800000.0,5132600000.0,2766300000.0,164300000.0,164300000.0,6590400000.0,19421100000.0,26011500000.0,26011500000.0,607043363419.2405
2024-06-30,,,,,,,,,,,,,,330920792.0,330920792.0,10.1,10.1,,,,,,,,,,,,,,,,,,,,,,484477168894.61523
