Symbol,Quarter End,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap
SUPREMEIND,2025-06-30,0.0,0.237122,3609800000.0,2023000000.0,930300000.0,17894700000.0,3609800000.0,2679500000.0,-27700000.0,27700000.0,2023000000.0,2023000000.0,23833600000.0,126993095.0,126993095.0,15.93,15.93,2023000000.0,2023000000.0,0.0,2023000000.0,2023000000.0,2023000000.0,628800000.0,2651800000.0,169200000.0,-27700000.0,27700000.0,2258500000.0,5938900000.0,3659700000.0,930300000.0,930300000.0,8197400000.0,17894700000.0,26092100000.0,26092100000.0,556068472389.0161
SUPREMEIND,2025-03-31,0.0,0.199401,4558000000.0,2939400000.0,913600000.0,22095500000.0,4558000000.0,3644400000.0,5400000.0,-27100000.0,2939400000.0,2939400000.0,25971200000.0,,,,,2939400000.0,2939400000.0,0.0,2939400000.0,2939400000.0,2939400000.0,732100000.0,3671500000.0,-406900000.0,5400000.0,-27100000.0,3428000000.0,3875700000.0,-4817800000.0,913600000.0,913600000.0,7303700000.0,22095500000.0,29399200000.0,29399200000.0,
SUPREMEIND,2024-12-31,0.0,0.238132,3396800000.0,1869700000.0,912900000.0,17289300000.0,3396800000.0,2483900000.0,-29800000.0,29800000.0,1869700000.0,1869700000.0,22923500000.0,127017663.0,127017663.0,14.72,14.72,1869700000.0,1869700000.0,0.0,1869700000.0,1869700000.0,1869700000.0,584400000.0,2454100000.0,89000000.0,-29800000.0,29800000.0,2175300000.0,5634200000.0,3569000000.0,912900000.0,912900000.0,7809500000.0,17289300000.0,25098800000.0,25098800000.0,592113178747.0898
SUPREMEIND,2024-09-30,0.0,0.233481,3620900000.0,2066000000.0,899400000.0,14885900000.0,3620900000.0,2721500000.0,-26200000.0,26200000.0,2066000000.0,2066000000.0,20436600000.0,127060271.0,127060271.0,16.26,16.26,2066000000.0,2066000000.0,0.0,2066000000.0,2066000000.0,2066000000.0,629300000.0,2695300000.0,150500000.0,-26200000.0,26200000.0,2292900000.0,5550700000.0,3453100000.0,899400000.0,899400000.0,7843600000.0,14885900000.0,22729500000.0,22729500000.0,669029590794.5571
SUPREMEIND,2024-06-30,0.0,0.234129,4463000000.0,2733700000.0,860300000.0,17957600000.0,4463000000.0,3602700000.0,-33300000.0,33300000.0,2733700000.0,2733700000.0,23350500000.0,127030669.0,127030669.0,21.52,21.52,2733700000.0,2733700000.0,0.0,2733700000.0,2733700000.0,2733700000.0,835700000.0,3569400000.0,214400000.0,-33300000.0,33300000.0,3013000000.0,5392900000.0,3320100000.0,860300000.0,860300000.0,8405900000.0,17957600000.0,26363500000.0,26363500000.0,748592104577.1631
