Symbol,Earnings Date,EPS Estimate,Reported EPS,Surprise(%),Quarter End,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Discontinuous Operations,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Selling General And Administration,General And Administrative Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap
BSE,2025-11-10 19:00:00-05:00,12.68,13.56,6.94,2025-09-30,0.0,0.246211,6802600000.0,,,5584300000.0,324600000.0,3286400000.0,6802600000.0,6478000000.0,5584300000.0,5584300000.0,4205900000.0,411821534.0,411821534.0,13.56,13.56,5584300000.0,5584300000.0,0.0,5584300000.0,14100000.0,5570200000.0,0.0,5570200000.0,1819400000.0,7389600000.0,54500000.0,,,6478000000.0,919500000.0,594900000.0,324600000.0,324600000.0,,,7397500000.0,3286400000.0,10683900000.0,10683900000.0,840198273558.3267
BSE,2025-08-06 20:00:00-04:00,11.54,12.8,10.89,2025-06-30,0.0,0.249758,6259300000.0,,,5274600000.0,268800000.0,2916800000.0,6259300000.0,5990500000.0,5274600000.0,5394100000.0,3593400000.0,412077922.0,412077922.0,13.09,13.09,5394100000.0,5394100000.0,0.0,5394100000.0,12400000.0,5381700000.0,119500000.0,5262200000.0,1751800000.0,7014000000.0,70000000.0,,,5990500000.0,676600000.0,407800000.0,268800000.0,268800000.0,,,6667100000.0,2916800000.0,9583900000.0,9583900000.0,1141497091974.1846
BSE,2025-05-05 20:00:00-04:00,10.55,11.99,13.57,2025-03-31,165830275.748219,0.253447,8865600000.0,654300000.0,654300000.0,4891600000.0,296000000.0,2753900000.0,9519900000.0,9223900000.0,4403130275.748219,4944200000.0,2328200000.0,,,,,4944200000.0,4944200000.0,0.0,4944200000.0,7500000.0,4936700000.0,,4884100000.0,1658100000.0,6542200000.0,63900000.0,23700000.0,,5969600000.0,-425700000.0,-2169100000.0,296000000.0,296000000.0,,,5543900000.0,2753900000.0,8297800000.0,8297800000.0,
BSE,2025-02-06 07:00:00-05:00,8.13,5.33,-34.43,2024-12-31,0.0,0.240954,2365300000.0,0.0,0.0,2196700000.0,302900000.0,2792400000.0,2365300000.0,2062400000.0,2196700000.0,2196700000.0,5673000000.0,411881250.0,411881250.0,5.333333,5.333333,2196700000.0,2196700000.0,0.0,2196700000.0,10800000.0,2185900000.0,,2185900000.0,693900000.0,2879800000.0,36800000.0,0.0,,2062400000.0,2880600000.0,2577700000.0,302900000.0,302900000.0,,,4943000000.0,2792400000.0,7735400000.0,7735400000.0,728845391061.4014
BSE,2024-11-12 07:00:00-05:00,7.35,8.42,14.51,2024-09-30,0.0,0.243433,3881200000.0,0.0,0.0,3454600000.0,290700000.0,3181100000.0,3881200000.0,3590500000.0,3454600000.0,3467500000.0,3816800000.0,411817102.0,411817102.0,8.42,8.42,3467500000.0,3467500000.0,0.0,3467500000.0,9800000.0,3457700000.0,12900000.0,3444800000.0,1108400000.0,4553200000.0,62900000.0,0.0,1900000.0,3590500000.0,635700000.0,345000000.0,290700000.0,290700000.0,,,4226200000.0,3181100000.0,7407300000.0,7407300000.0,504210370146.5496
BSE,2024-08-07 07:00:00-04:00,5.27,6.43,22.15,2024-06-30,,,,0.0,0.0,,,,,,,,,412208398.0,412208398.0,6.43,6.43,,,,,,,18800000.0,,,,,0.0,,,,,,,651800000.0,651800000.0,,,,,353733929613.3518
