Symbol,Earnings Date,EPS Estimate,Reported EPS,Surprise(%),Quarter End,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Operating Income,Operating Expense,Other Operating Expenses,Depreciation And Amortization In Income Statement,Depreciation Income Statement,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Market Cap
ENRIN,2025-11-24 09:00:00-05:00,8.43,10.1,19.81,2025-09-30,0.0,0.248328,5161000000.0,3596000000.0,314000000.0,17036000000.0,5161000000.0,4847000000.0,-63000000.0,63000000.0,3596000000.0,3596000000.0,20424000000.0,,,,,3596000000.0,3596000000.0,0.0,3596000000.0,3596000000.0,3596000000.0,1188000000.0,4784000000.0,-1186000000.0,-63000000.0,63000000.0,6033000000.0,3388000000.0,,314000000.0,314000000.0,9421000000.0,17036000000.0,26457000000.0,26457000000.0,
ENRIN,,,,,2025-06-30,0.0,0.253693,3928000000.0,2627000000.0,266000000.0,10400000000.0,3928000000.0,3662000000.0,-142000000.0,142000000.0,2627000000.0,2627000000.0,13083000000.0,355962060.0,355962060.0,7.38,7.38,2627000000.0,2627000000.0,0.0,2627000000.0,2627000000.0,2627000000.0,893000000.0,3520000000.0,-1101000000.0,-142000000.0,142000000.0,4763000000.0,2683000000.0,1626000000.0,266000000.0,266000000.0,7446000000.0,10400000000.0,17846000000.0,17846000000.0,1059307459592.08
ENRIN,,,,,2024-06-30,0.0,0.256502,2134000000.0,1458000000.0,160000000.0,8629000000.0,2134000000.0,1974000000.0,-13000000.0,13000000.0,1458000000.0,1458000000.0,10961000000.0,356120505.0,356120505.0,4.09412,4.09412,1458000000.0,1458000000.0,0.0,1458000000.0,1458000000.0,1458000000.0,503000000.0,1961000000.0,-1907000000.0,-13000000.0,13000000.0,3881000000.0,2332000000.0,1907000000.0,160000000.0,160000000.0,6213000000.0,8629000000.0,14842000000.0,14842000000.0,
