Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-03 05:00:00-05:00,16.3,,
2025-11-04 02:00:00-05:00,15.31,14.39,-6.01
2025-08-05 04:00:00-04:00,13.8,15.34,11.14
2025-05-01 03:00:00-04:00,11.99,14.05,17.2
2025-01-30 02:00:00-05:00,12.5,11.78,-5.78
2024-10-29 03:00:00-04:00,11.53,11.52,-0.05
2024-08-01 03:00:00-04:00,10.67,14.99,40.53
2024-05-02 03:00:00-04:00,11.33,10.93,-3.58
2024-02-01 02:00:00-05:00,10.73,10.22,-4.77
2023-11-09 03:00:00-05:00,9.33,10.2,9.29
2023-08-08 04:00:00-04:00,9.3,9.79,5.27
2023-05-30 10:00:00-04:00,7.17,11.25,56.95
2023-02-07 02:00:00-05:00,6.85,6.09,-11.09
2022-11-01 06:00:00-04:00,5.06,7.77,53.48
2022-08-08 05:00:00-04:00,6.33,5.08,-19.79
2022-05-25 00:00:00-04:00,8.3,4.85,-41.57
2022-02-01 08:00:00-05:00,5.89,6.97,18.34
2021-10-27 07:00:00-04:00,6.9,3.04,-55.91
2021-08-03 04:00:00-04:00,6.2,6.41,3.39
2021-05-04 06:00:00-04:00,8.5,6.34,-25.4
2021-02-09 04:00:00-05:00,7.25,7.69,6.03
2020-11-03 05:00:00-05:00,6.04,6.83,13.02
2020-08-11 06:00:00-04:00,3.27,3.73,14.18
2020-05-05 08:00:00-04:00,5.6,1.65,-70.52
2020-02-04 05:00:00-05:00,5.4,6.66,23.29
