Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-12 05:00:00-05:00,25.79,,
2025-11-12 03:00:00-05:00,24.0,24.96,4.02
2025-08-12 04:00:00-04:00,17.25,20.69,19.94
2025-05-14 03:00:00-04:00,39.85,59.46,49.2
2025-02-12 03:00:00-05:00,18.4,21.53,17.03
2024-11-14 02:00:00-05:00,17.7,22.52,27.26
2024-08-14 04:00:00-04:00,14.2,21.49,51.34
2024-05-16 04:00:00-04:00,38.98,64.18,64.65
2024-02-12 05:00:00-05:00,16.16,18.86,16.74
2023-11-10 03:00:00-05:00,15.83,18.47,16.68
2023-08-11 05:00:00-04:00,6.84,12.18,78.0
2023-05-12 03:00:00-04:00,31.9,42.49,33.18
2023-02-09 05:00:00-05:00,11.75,17.26,46.85
2021-11-11 04:00:00-05:00,10.7,12.69,18.55
2021-08-13 03:00:00-04:00,8.15,2.99,-63.37
2021-06-28 05:00:00-04:00,22.9,24.12,5.34
2020-06-25 05:00:00-04:00,17.67,18.56,5.04
2020-02-13 04:00:00-05:00,10.07,6.24,-38.08
