Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-12 05:00:00-05:00,5.33,,
2025-11-11 02:00:00-05:00,5.51,6.26,13.61
2025-08-06 03:00:00-04:00,7.0,7.08,1.14
2025-05-07 20:00:00-04:00,6.18,5.99,-2.97
2025-02-12 05:00:00-05:00,8.4,7.39,-11.97
2024-11-14 02:00:00-05:00,8.33,7.54,-9.51
2024-08-08 03:00:00-04:00,8.63,8.06,-6.5
2024-05-08 03:00:00-04:00,8.3,8.59,3.44
2024-02-12 03:00:00-05:00,7.63,8.11,6.36
2023-11-06 01:00:00-05:00,7.67,7.46,-2.65
2023-08-09 03:00:00-04:00,5.85,6.69,14.36
2023-05-05 03:00:00-04:00,5.22,3.54,-32.16
2023-02-14 03:00:00-05:00,6.15,6.14,-0.15
2022-11-14 02:00:00-05:00,5.72,3.16,-44.7
2022-08-11 03:00:00-04:00,5.35,5.28,-1.31
2022-05-16 02:00:00-04:00,5.94,5.67,-4.55
2022-02-10 02:00:00-05:00,5.4,5.61,3.93
2021-11-12 03:00:00-05:00,5.4,6.7,24.07
2021-08-12 03:00:00-04:00,4.0,4.58,14.52
2021-06-04 02:00:00-04:00,2.63,4.43,68.04
2021-02-12 02:00:00-05:00,2.33,2.08,-10.51
2020-11-11 02:00:00-05:00,1.66,1.56,-6.07
2020-08-12 04:00:00-04:00,-2.62,-1.21,53.76
2020-06-29 03:00:00-04:00,3.52,-0.45,-112.68
2020-02-10 02:00:00-05:00,3.45,2.74,-20.58
