Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-29 05:00:00-05:00,12.6,,
2025-11-05 05:00:00-05:00,11.97,13.0,8.63
2025-07-31 05:00:00-04:00,12.58,11.98,-4.84
2025-05-22 07:00:00-04:00,9.91,9.0,-9.22
2025-01-31 04:00:00-05:00,11.95,13.21,10.5
2024-10-28 05:00:00-04:00,11.89,12.7,6.78
2024-08-01 04:00:00-04:00,10.65,11.8,10.84
2024-05-22 05:00:00-04:00,9.8,11.5,17.34
2024-01-31 03:00:00-05:00,9.88,10.77,9.02
2023-11-01 03:00:00-04:00,8.85,9.9,11.91
2023-08-03 04:00:00-04:00,8.47,9.49,12.06
2023-05-26 05:00:00-04:00,7.5,8.95,19.22
2023-01-31 02:00:00-05:00,8.52,9.0,5.58
2022-11-01 04:00:00-04:00,8.14,9.4,15.55
2022-07-29 04:00:00-04:00,7.27,8.6,18.31
2022-05-30 06:00:00-04:00,6.85,6.91,0.86
2022-01-31 03:00:00-05:00,7.06,8.6,21.86
2021-11-02 03:00:00-04:00,7.29,8.5,16.54
2021-07-30 04:00:00-04:00,6.07,8.05,32.48
2021-05-27 06:00:00-04:00,5.78,6.31,9.31
2021-01-29 03:00:00-05:00,5.48,7.72,40.8
2020-11-03 04:00:00-05:00,4.86,7.56,55.46
2020-07-31 05:00:00-04:00,3.57,8.24,130.6
2020-05-27 05:00:00-04:00,3.97,2.6,-34.46
2020-02-06 02:00:00-05:00,4.49,3.81,-15.21
