Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-15 05:00:00-05:00,6.9,,
2025-10-17 06:00:00-04:00,5.14,5.06,-1.56
2025-07-21 06:00:00-04:00,6.12,5.62,-8.22
2025-04-22 07:00:00-04:00,7.4,8.33,12.57
2025-01-16 07:00:00-05:00,5.62,4.51,-19.7
2024-10-17 05:00:00-04:00,5.27,4.35,-17.48
2024-07-18 04:00:00-04:00,7.04,6.56,-6.86
2024-04-30 06:00:00-04:00,5.85,7.16,22.39
2024-01-23 08:00:00-05:00,5.2,4.59,-11.73
2023-10-19 07:00:00-04:00,4.7,3.97,-15.53
2023-07-20 03:00:00-04:00,5.3,4.59,-13.4
2023-05-03 04:00:00-04:00,6.34,5.77,-8.99
2023-01-19 03:00:00-05:00,4.03,4.53,12.55
2022-10-19 08:00:00-04:00,4.35,2.98,-31.49
2022-07-20 08:00:00-04:00,5.26,3.87,-26.43
2022-05-04 08:00:00-04:00,5.25,5.64,7.42
2022-01-20 07:00:00-05:00,5.43,4.88,-10.07
2021-10-20 07:00:00-04:00,4.88,4.81,-1.34
2021-07-21 05:00:00-04:00,2.6,3.74,43.85
2021-05-20 07:00:00-04:00,5.48,4.83,-11.78
2021-01-20 06:00:00-05:00,4.33,5.58,28.77
2020-10-29 04:00:00-04:00,2.04,5.19,154.41
2020-07-27 04:00:00-04:00,-0.53,1.01,289.38
2020-05-12 07:00:00-04:00,3.35,2.83,-15.57
2020-01-21 07:00:00-05:00,3.19,3.2,0.31
