Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-29 05:00:00-05:00,,,
2025-10-29 04:00:00-04:00,2.2,1.98,-9.8
2025-08-12 10:00:00-04:00,6.3,2.24,-64.44
2025-05-27 15:00:00-04:00,4.3,1.7,-60.47
2025-02-06 02:00:00-05:00,4.3,2.21,-48.6
2024-11-11 07:00:00-05:00,1.25,1.38,10.15
2024-08-12 10:00:00-04:00,1.63,2.24,36.91
2024-05-27 12:00:00-04:00,2.33,1.63,-29.97
2024-02-14 06:00:00-05:00,1.72,1.91,11.33
2023-11-14 08:00:00-05:00,1.52,1.17,-23.2
2023-08-11 07:00:00-04:00,1.6,1.88,17.51
2023-05-23 10:00:00-04:00,1.65,1.61,-2.14
2023-02-14 08:00:00-05:00,1.04,1.01,-2.72
2022-11-14 08:00:00-05:00,1.19,1.01,-15.04
2022-08-05 06:00:00-04:00,1.4,1.64,17.13
2022-05-26 10:00:00-04:00,2.53,2.06,-18.54
2022-02-08 07:00:00-05:00,1.87,2.33,24.83
2021-11-11 08:00:00-05:00,2.63,2.66,1.15
2021-08-12 05:00:00-04:00,3.85,3.63,-5.67
2021-06-22 10:00:00-04:00,3.16,3.21,1.77
2021-02-08 07:00:00-05:00,2.2,2.3,4.41
2020-11-10 07:00:00-05:00,0.7,0.84,20.57
2020-08-27 07:00:00-04:00,0.67,0.58,-12.91
2020-06-16 09:00:00-04:00,1.07,0.41,-61.72
2020-02-07 00:00:00-05:00,1.23,1.5,22.28
