Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-05 05:00:00-05:00,65.51,,
2025-11-13 08:00:00-05:00,68.87,69.54,0.97
2025-08-06 08:00:00-04:00,52.43,56.22,7.23
2025-05-13 05:00:00-04:00,55.48,53.99,-2.68
2025-02-06 08:00:00-05:00,56.79,60.07,5.77
2024-11-14 08:00:00-05:00,57.3,60.06,4.81
2024-08-13 09:00:00-04:00,59.4,56.04,-5.65
2024-05-08 05:00:00-04:00,50.76,50.74,-0.04
2024-02-09 07:00:00-05:00,52.28,53.6,2.53
2023-11-01 07:00:00-04:00,50.03,52.61,5.17
2023-08-10 08:00:00-04:00,45.01,47.26,5.0
2023-05-04 07:00:00-04:00,37.82,42.94,13.55
2023-02-07 07:00:00-05:00,33.29,35.54,6.77
2022-11-03 08:00:00-04:00,39.65,35.79,-9.73
2022-08-12 08:00:00-04:00,36.86,31.25,-15.22
2022-05-03 11:00:00-04:00,30.14,31.37,4.08
2022-02-10 11:00:00-05:00,33.4,34.33,2.8
2021-11-12 10:00:00-05:00,36.35,39.75,9.36
2021-08-12 08:00:00-04:00,24.89,18.29,-26.51
2021-05-06 11:00:00-04:00,38.85,43.28,11.41
2021-02-04 11:00:00-05:00,45.74,54.29,18.69
2020-10-28 11:00:00-04:00,46.14,47.73,3.44
2020-08-13 12:00:00-04:00,4.28,3.07,-28.23
2020-06-09 11:00:00-04:00,26.35,31.08,17.96
2020-02-06 07:00:00-05:00,36.38,44.08,21.16
