Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-29 05:00:00-05:00,4.41,,
2025-11-14 10:00:00-05:00,4.15,5.02,20.95
2025-08-13 02:00:00-04:00,3.89,3.15,-19.05
2025-05-20 05:00:00-04:00,3.95,3.26,-17.46
2025-01-30 03:00:00-05:00,3.64,3.02,-16.99
2024-11-05 10:00:00-05:00,3.63,2.88,-20.55
2024-08-01 04:00:00-04:00,3.5,2.42,-30.86
2024-05-22 05:00:00-04:00,3.52,2.58,-26.7
2024-01-31 02:00:00-05:00,3.4,2.97,-12.57
2023-11-06 04:00:00-05:00,3.33,2.84,-14.7
2023-08-07 06:00:00-04:00,3.2,2.46,-23.12
2023-05-16 04:00:00-04:00,2.76,2.58,-6.55
2023-02-02 03:00:00-05:00,2.67,2.29,-14.22
2022-11-01 04:00:00-04:00,2.65,4.71,77.74
2022-08-10 03:00:00-04:00,2.0,1.78,-11.0
2022-05-25 05:00:00-04:00,2.14,1.27,-40.64
2022-02-12 03:00:00-05:00,2.17,1.97,-9.24
2021-11-12 02:00:00-05:00,1.98,1.56,-21.33
2021-08-10 03:00:00-04:00,1.8,1.51,-16.11
2021-05-28 06:00:00-04:00,1.37,0.75,-45.24
2021-02-06 04:00:00-05:00,1.12,1.0,-10.72
