Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-29 05:00:00-05:00,,,
2025-10-31 18:00:00-04:00,9.75,8.48,-12.99
2025-07-31 05:00:00-04:00,7.75,8.09,4.39
2025-04-30 05:00:00-04:00,8.68,8.85,2.02
2025-01-31 04:00:00-05:00,8.65,9.02,4.28
2024-11-08 03:00:00-05:00,6.7,8.2,22.39
2024-08-06 04:00:00-04:00,6.13,9.64,57.17
2024-04-25 05:00:00-04:00,4.9,4.14,-15.49
2024-01-25 05:00:00-05:00,3.1,5.38,73.55
2023-11-03 20:00:00-04:00,2.47,9.52,285.8
2023-07-21 09:00:00-04:00,3.43,10.91,217.88
2023-05-12 05:00:00-04:00,8.55,7.7,-9.96
2023-01-27 07:00:00-05:00,3.95,2.94,-25.54
2022-10-28 06:00:00-04:00,4.3,4.64,7.8
2022-07-28 06:00:00-04:00,12.2,11.84,-2.95
2022-04-28 06:00:00-04:00,16.75,16.2,-3.27
2022-01-28 10:00:00-05:00,12.2,11.24,-7.89
2021-10-29 06:00:00-04:00,14.2,12.49,-12.07
2021-07-26 05:00:00-04:00,16.15,11.54,-28.53
2021-05-13 06:00:00-04:00,9.65,19.37,100.71
2021-01-29 05:00:00-05:00,6.4,8.86,38.44
2020-11-06 06:00:00-05:00,6.3,2.11,-66.58
2020-10-03 12:00:00-04:00,0.8,2.77,246.25
2020-06-06 05:00:00-04:00,3.85,2.83,-26.54
2020-01-31 06:00:00-05:00,2.17,6.15,184.16
