Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-30 05:00:00-05:00,24.88,,
2025-10-29 10:00:00-04:00,27.44,24.61,-10.31
2025-08-01 10:00:00-04:00,26.11,24.72,-5.32
2025-05-15 09:00:00-04:00,25.43,24.87,-2.19
2025-01-31 08:00:00-05:00,23.94,26.03,8.71
2024-10-28 05:00:00-04:00,22.8,24.16,5.98
2024-08-02 09:00:00-04:00,23.51,23.64,0.54
2024-05-15 10:00:00-04:00,21.62,19.83,-8.3
2024-02-02 10:00:00-05:00,19.53,21.14,8.25
2023-11-01 09:00:00-04:00,21.26,21.6,1.58
2023-08-03 09:00:00-04:00,20.4,24.06,17.93
2023-05-16 10:00:00-04:00,15.97,21.46,34.4
2023-02-06 06:00:00-05:00,15.3,8.73,-42.94
2022-11-01 06:00:00-04:00,17.02,5.54,-67.44
2022-08-04 06:00:00-04:00,16.19,16.82,3.9
2022-05-18 07:00:00-04:00,16.33,21.1,29.23
2022-01-27 08:00:00-05:00,12.01,13.95,16.13
2021-10-21 09:00:00-04:00,11.42,4.51,-60.51
2021-07-29 04:00:00-04:00,14.23,3.04,-78.64
2021-06-15 06:00:00-04:00,11.2,7.9,-29.46
2021-01-29 03:00:00-05:00,12.11,14.41,19.02
2020-11-11 05:00:00-05:00,13.85,15.67,13.11
2020-08-24 08:00:00-04:00,10.08,16.2,60.66
2020-06-19 07:00:00-04:00,11.72,8.35,-28.77
2020-01-30 04:00:00-05:00,13.4,11.84,-11.64
