Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-27 05:00:00-05:00,2.57,,
2025-11-12 06:00:00-05:00,3.83,2.66,-30.62
2025-07-30 07:00:00-04:00,3.73,2.54,-31.83
2025-04-27 09:00:00-04:00,4.11,2.49,-39.43
2025-01-27 07:00:00-05:00,1.84,2.04,11.1
2024-10-28 07:00:00-04:00,3.19,3.08,-3.55
2024-07-24 06:00:00-04:00,2.71,2.87,6.07
2024-05-07 08:00:00-04:00,3.85,3.1,-19.53
2024-01-25 03:00:00-05:00,3.12,2.8,-10.2
2023-11-01 05:00:00-04:00,3.71,3.95,6.54
2023-07-23 05:00:00-04:00,3.28,3.13,-4.52
2023-05-12 08:00:00-04:00,2.31,2.36,2.06
2023-01-25 04:00:00-05:00,2.23,1.99,-10.73
2022-10-22 11:00:00-04:00,2.96,2.98,0.51
2022-08-09 08:00:00-04:00,2.6,3.01,15.43
2022-05-18 06:00:00-04:00,2.65,2.59,-2.39
2022-02-08 08:00:00-05:00,2.22,2.21,-0.45
2021-11-09 05:00:00-05:00,2.35,2.86,21.6
2021-08-13 06:00:00-04:00,1.83,1.75,-4.38
2021-06-25 04:00:00-04:00,2.5,2.37,-5.32
2021-02-10 06:00:00-05:00,2.42,2.39,-1.14
2020-11-11 05:00:00-05:00,1.5,2.2,46.37
2020-08-26 10:00:00-04:00,0.67,0.23,-66.5
2020-06-17 09:00:00-04:00,2.16,1.81,-16.18
2020-02-06 07:00:00-05:00,1.94,2.03,4.61
