Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-03 05:00:00-05:00,3.06,,
2025-11-11 08:00:00-05:00,3.06,0.12,-96.04
2025-08-07 09:00:00-04:00,2.9,2.04,-29.54
2025-05-13 10:00:00-04:00,3.69,0.96,-73.96
2025-02-04 09:00:00-05:00,4.1,1.62,-60.5
2024-10-22 09:00:00-04:00,3.46,3.26,-5.77
2024-08-13 08:00:00-04:00,2.39,3.69,54.17
2024-05-07 09:00:00-04:00,4.31,-1.28,-129.73
2024-02-06 07:00:00-05:00,3.84,4.3,11.92
2023-10-31 08:00:00-04:00,1.87,4.29,128.91
2023-08-09 08:00:00-04:00,2.17,2.54,16.87
2023-05-12 09:00:00-04:00,3.18,1.33,-58.18
2023-01-31 07:00:00-05:00,3.32,6.52,96.24
2022-10-19 08:00:00-04:00,1.93,1.49,-22.77
2022-08-01 07:00:00-04:00,2.17,1.63,-24.97
2022-05-10 08:00:00-04:00,2.6,3.41,31.01
2022-01-28 08:00:00-05:00,3.17,2.55,-19.54
2021-11-09 07:00:00-05:00,2.32,1.15,-50.51
2021-08-10 04:00:00-04:00,1.86,0.61,-67.16
2021-06-08 06:00:00-04:00,5.79,2.13,-63.2
2021-02-09 02:00:00-05:00,4.0,6.2,55.06
2020-10-30 06:00:00-04:00,2.21,2.1,-5.09
2020-05-26 06:00:00-04:00,5.3,-1.34,-125.27
2020-02-05 05:00:00-05:00,1.43,3.9,172.2
2020-02-04 19:00:00-05:00,1.36,1.05,-22.96
