Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2025-11-13 05:00:00-05:00,0.3,0.32,8.47
2025-08-13 06:00:00-04:00,0.5,0.44,-12.0
2025-04-29 09:00:00-04:00,0.12,0.25,117.39
2025-01-31 08:00:00-05:00,0.29,0.57,96.55
