Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-05 05:00:00-05:00,15.41,,
2025-10-17 09:00:00-04:00,15.91,16.81,5.67
2025-07-24 06:00:00-04:00,14.99,16.9,12.74
2025-05-08 10:00:00-04:00,16.4,15.97,-2.62
2025-02-06 04:00:00-05:00,15.27,15.3,0.22
2024-10-26 06:00:00-04:00,13.8,15.21,10.22
2024-07-27 05:00:00-04:00,13.4,13.07,-2.46
2024-04-30 05:00:00-04:00,12.8,15.13,18.2
2024-01-23 03:00:00-05:00,14.15,12.42,-12.23
2023-10-31 21:00:00-04:00,10.4,14.33,37.79
2023-07-26 08:00:00-04:00,10.4,11.24,8.08
2023-05-17 07:00:00-04:00,10.6,11.27,6.32
2023-01-30 08:00:00-05:00,10.7,10.93,2.15
2022-10-27 02:00:00-04:00,10.8,10.36,-4.07
2020-06-17 07:00:00-04:00,6.46,1.66,-74.33
2020-02-04 09:00:00-05:00,6.17,6.24,1.22
2019-11-05 05:00:00-05:00,6.92,4.97,-28.28
2019-08-06 05:00:00-04:00,4.82,5.7,18.38
2019-05-24 08:00:00-04:00,4.5,4.77,6.0
2019-02-08 06:00:00-05:00,5.87,4.84,-17.62
2018-05-28 08:00:00-04:00,2.45,3.17,29.72
2018-02-06 07:00:00-05:00,5.42,4.92,-9.2
2017-11-06 04:00:00-05:00,5.85,4.61,-21.11
2017-08-11 07:00:00-04:00,5.57,4.94,-11.32
2017-05-30 04:00:00-04:00,7.11,5.01,-29.5
