Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-15 05:00:00-05:00,15.13,,
2025-10-17 09:00:00-04:00,14.35,13.42,-6.45
2025-07-18 10:00:00-04:00,7.6,13.23,74.08
2025-04-25 10:00:00-04:00,6.4,8.29,29.53
2025-01-16 08:00:00-05:00,13.39,13.7,2.34
2024-10-14 09:00:00-04:00,5.85,5.7,-2.56
2024-07-19 09:00:00-04:00,12.81,11.19,-12.69
2024-04-22 09:00:00-04:00,14.93,14.01,-6.21
2024-01-19 07:00:00-05:00,12.88,12.76,-0.96
2023-10-27 09:00:00-04:00,13.53,12.86,-5.0
2023-07-21 10:00:00-04:00,12.65,11.83,-6.46
2023-04-21 09:00:00-04:00,13.38,14.26,6.57
2023-01-20 08:00:00-05:00,12.71,11.67,-8.18
2022-10-21 10:00:00-04:00,12.83,10.09,-21.36
2022-07-22 10:00:00-04:00,19.64,13.27,-32.43
2022-05-06 10:00:00-04:00,7.85,8.2,4.46
2022-01-21 09:00:00-05:00,12.47,11.76,-5.67
2021-10-22 10:00:00-04:00,7.38,6.95,-5.83
2021-07-23 10:00:00-04:00,9.75,9.32,-4.43
2021-04-30 10:00:00-04:00,8.6,5.8,-32.62
2021-01-22 09:00:00-05:00,6.13,6.65,8.57
2020-10-30 10:00:00-04:00,4.35,5.02,15.4
2020-07-30 09:00:00-04:00,4.1,4.16,1.46
2020-04-30 09:00:00-04:00,5.9,5.39,-8.73
2020-01-17 08:00:00-05:00,7.27,7.56,3.94
