Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-23 05:00:00-05:00,12.69,,
2025-10-17 05:00:00-04:00,7.3,6.11,-16.3
2025-07-18 05:00:00-04:00,8.59,8.93,3.96
2025-05-23 06:00:00-04:00,4.91,5.98,21.87
2025-01-24 05:00:00-05:00,2.1,2.93,39.52
2024-10-25 04:00:00-04:00,3.53,3.2,-9.28
2024-07-19 08:00:00-04:00,3.8,4.93,29.74
2024-05-17 06:00:00-04:00,6.95,5.31,-23.63
2024-01-25 04:00:00-05:00,9.74,9.88,1.42
2023-10-20 05:00:00-04:00,11.31,9.87,-12.78
2023-07-21 02:00:00-04:00,3.8,7.05,85.53
2023-05-19 06:00:00-04:00,6.34,15.16,139.31
2023-01-20 05:00:00-05:00,4.2,5.11,21.67
2022-10-21 06:00:00-04:00,3.02,-5.99,-298.56
2022-07-22 06:00:00-04:00,6.21,3.46,-44.28
2022-05-27 07:00:00-04:00,18.91,15.4,-18.58
2022-01-21 05:00:00-05:00,22.8,18.02,-20.96
2021-10-21 06:00:00-04:00,25.27,29.67,17.43
2021-07-23 06:00:00-04:00,21.5,21.75,1.16
2021-05-21 06:00:00-04:00,15.7,17.6,12.1
2021-01-22 05:00:00-05:00,11.41,11.09,-2.78
2020-10-23 06:00:00-04:00,4.21,6.59,56.65
2020-07-24 06:00:00-04:00,-2.66,-2.34,12.03
2020-05-22 07:00:00-04:00,4.35,4.26,-2.04
2020-01-24 07:00:00-05:00,1.63,0.87,-46.63
