Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-29 05:00:00-05:00,126.89,,
2025-10-31 04:00:00-04:00,119.09,104.74,-12.05
2025-07-31 05:00:00-04:00,98.84,118.06,19.45
2025-04-25 04:00:00-04:00,122.67,118.04,-3.77
2025-01-29 03:00:00-05:00,118.26,112.12,-5.19
2024-10-29 03:00:00-04:00,124.26,97.62,-21.44
2024-07-31 05:00:00-04:00,105.22,116.09,10.33
2024-04-26 06:00:00-04:00,124.12,123.34,-0.63
2024-01-31 03:00:00-05:00,97.57,101.9,4.44
2023-10-27 04:00:00-04:00,107.27,123.03,14.69
2023-07-31 06:00:00-04:00,79.83,82.27,3.05
2023-04-26 05:00:00-04:00,85.62,86.85,1.44
2023-01-24 02:00:00-05:00,62.21,77.84,25.12
2022-10-28 04:00:00-04:00,62.1,68.24,9.89
2022-07-27 05:00:00-04:00,52.34,33.53,-35.94
2022-04-30 01:00:00-04:00,48.6,60.87,25.25
2022-01-25 03:00:00-05:00,32.55,33.48,2.85
2021-10-27 04:00:00-04:00,24.06,15.73,-34.61
2021-07-28 05:00:00-04:00,29.55,14.59,-50.62
2021-04-27 04:00:00-04:00,57.76,38.6,-33.17
2021-01-28 03:00:00-05:00,60.87,64.27,5.58
2020-10-29 04:00:00-04:00,51.05,45.41,-11.05
2020-07-29 04:00:00-04:00,-15.31,-8.26,46.06
2020-05-13 05:00:00-04:00,46.67,42.76,-8.38
2020-01-28 03:00:00-05:00,55.99,51.8,-7.49
