Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2025-10-17 07:00:00-04:00,3.22,5.61,74.22
2025-07-29 12:00:00-04:00,3.96,4.95,25.0
2025-05-09 07:00:00-04:00,4.08,5.77,41.42
2025-01-24 06:00:00-05:00,3.98,5.53,38.94
2024-11-11 06:00:00-05:00,4.21,5.21,23.75
2024-08-03 04:00:00-04:00,4.22,3.74,-11.37
2024-05-10 08:00:00-04:00,3.54,3.16,-10.73
2024-02-02 07:00:00-05:00,4.86,4.44,-8.64
2023-11-04 05:00:00-04:00,4.21,3.55,-15.68
2023-07-28 06:00:00-04:00,4.59,3.78,-17.65
2023-05-06 04:00:00-04:00,4.17,3.29,-21.1
2023-01-17 01:00:00-05:00,3.32,2.8,-15.66
2022-11-03 03:00:00-04:00,2.4,2.34,-2.5
2022-08-02 03:00:00-04:00,2.56,1.37,-46.48
2022-05-24 02:00:00-04:00,3.59,1.48,-58.77
2022-02-04 04:00:00-05:00,2.55,2.5,-1.96
2021-11-02 02:00:00-04:00,4.32,2.74,-36.57
2021-08-03 02:00:00-04:00,1.77,2.14,20.9
2021-02-10 01:00:00-05:00,-0.66,1.65,350.0
2020-11-06 02:00:00-05:00,-0.29,1.6,651.72
2020-08-03 02:00:00-04:00,1.37,2.57,87.59
2020-06-25 03:00:00-04:00,-11.03,-10.9,1.18
2020-01-31 01:00:00-05:00,3.03,0.32,-89.44
2019-11-01 03:00:00-04:00,2.39,0.81,-66.11
2019-07-30 13:00:00-04:00,2.57,0.77,-70.04
