Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-14 05:00:00-05:00,18.09,,
2025-10-16 06:00:00-04:00,17.36,17.74,2.19
2025-07-23 06:00:00-04:00,16.33,16.68,2.13
2025-04-17 06:00:00-04:00,16.06,16.94,5.46
2025-01-16 05:00:00-05:00,16.19,16.39,1.21
2024-10-17 06:00:00-04:00,16.37,15.68,-4.24
2024-07-18 06:00:00-04:00,15.08,15.35,1.82
2024-04-18 07:00:00-04:00,14.94,19.22,28.68
2024-01-11 05:00:00-05:00,14.78,14.74,-0.3
2023-10-12 06:00:00-04:00,15.13,14.99,-0.92
2023-07-20 06:00:00-04:00,14.83,14.35,-3.22
2023-04-13 06:00:00-04:00,15.78,14.77,-6.38
2023-01-12 05:00:00-05:00,15.52,15.7,1.18
2022-10-13 06:00:00-04:00,14.09,14.34,1.79
2022-07-24 08:00:00-04:00,13.44,12.76,-5.05
2022-04-13 06:00:00-04:00,14.16,13.54,-4.35
2022-01-12 05:00:00-05:00,13.56,13.83,1.98
2021-10-13 06:00:00-04:00,12.45,12.85,3.21
2021-07-14 06:00:00-04:00,12.64,12.21,-3.38
2021-04-14 06:00:00-04:00,12.17,11.94,-1.89
2021-01-13 05:00:00-05:00,11.89,12.23,2.87
2020-10-14 06:00:00-04:00,10.62,11.4,7.31
2020-07-15 07:00:00-04:00,9.2,9.97,8.38
2020-04-20 08:00:00-04:00,10.05,10.18,1.25
2020-01-10 06:00:00-05:00,9.82,10.5,6.94
