Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-20 05:00:00-05:00,0.13,,
2025-10-16 05:00:00-04:00,0.14,0.07,-49.41
2025-07-21 05:00:00-04:00,0.06,0.03,-48.34
2025-05-01 06:00:00-04:00,0.08,0.04,-47.72
2025-01-20 04:00:00-05:00,0.28,0.06,-78.37
2024-10-22 06:00:00-04:00,0.32,0.2,-36.78
2024-08-01 05:00:00-04:00,0.25,0.28,10.59
2024-05-13 05:00:00-04:00,0.21,0.2,-6.69
2024-02-08 04:00:00-05:00,0.12,0.16,37.09
2023-11-03 05:00:00-04:00,0.04,0.04,10.07
2023-08-03 05:00:00-04:00,-0.24,,100.0
2023-05-19 07:00:00-04:00,-0.41,-0.23,44.23
2023-02-09 08:00:00-05:00,-0.21,-0.42,-95.59
2022-11-10 07:00:00-05:00,-0.27,-0.31,-13.54
2022-08-01 08:00:00-04:00,-0.46,-0.24,47.49
2022-05-23 08:00:00-04:00,-0.46,-0.48,-4.56
2022-02-10 06:00:00-05:00,-0.5,-0.48,4.01
2021-11-10 09:00:00-05:00,-0.29,-0.6,-103.05
2021-08-10 10:00:00-04:00,-0.14,-0.53,-285.39
