Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-30 05:00:00-05:00,7.2,,
2025-11-10 11:00:00-05:00,8.27,8.58,3.81
2025-08-12 12:00:00-04:00,6.14,6.38,3.91
2025-05-21 12:00:00-04:00,8.53,5.9,-30.77
2025-01-31 09:00:00-05:00,7.63,6.55,-14.1
2024-11-11 07:00:00-05:00,8.58,8.17,-4.78
2024-08-05 10:00:00-04:00,6.3,7.1,12.7
2024-05-20 13:00:00-04:00,11.97,9.08,-24.14
2024-02-10 12:00:00-05:00,6.9,7.58,9.86
2023-11-10 08:00:00-05:00,8.76,10.86,24.01
2023-08-11 11:00:00-04:00,7.7,7.96,3.38
2023-05-26 11:00:00-04:00,7.43,8.66,16.47
2023-02-14 09:00:00-05:00,9.15,8.78,-4.04
2022-11-14 12:00:00-05:00,9.26,6.6,-28.73
2022-08-12 09:00:00-04:00,12.05,12.09,0.33
2022-05-27 20:00:00-04:00,12.31,9.67,-21.43
2022-02-11 11:00:00-05:00,6.56,6.97,6.25
2021-11-12 07:00:00-05:00,5.48,14.58,166.06
2021-08-13 11:00:00-04:00,3.2,3.45,7.81
2021-06-24 13:00:00-04:00,2.6,3.78,45.54
2021-02-13 05:00:00-05:00,2.68,2.1,-21.74
2020-11-13 10:00:00-05:00,1.61,3.0,85.88
2020-09-01 09:00:00-04:00,-0.46,0.39,184.78
2020-06-30 09:00:00-04:00,3.8,4.95,30.45
2020-02-14 07:00:00-05:00,4.42,3.3,-25.28
