Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2025-11-12 02:00:00-05:00,0.2,0.23,15.0
2025-08-14 04:00:00-04:00,0.3,0.34,13.33
2025-05-19 06:00:00-04:00,0.4,0.35,-12.5
2025-01-31 07:00:00-05:00,0.4,0.53,31.4
2024-10-30 06:00:00-04:00,0.2,0.17,-15.0
2024-08-09 04:00:00-04:00,0.1,0.23,130.0
2024-05-07 06:00:00-04:00,0.3,0.31,3.33
2024-01-31 07:00:00-05:00,0.3,0.31,3.33
2023-07-31 08:00:00-04:00,0.3,0.22,-26.67
2023-05-19 06:00:00-04:00,0.2,0.22,10.0
2023-02-13 09:00:00-05:00,0.23,0.23,1.74
2022-10-21 02:00:00-04:00,0.14,0.14,
2022-08-05 10:00:00-04:00,0.12,0.6,400.83
2022-05-17 06:00:00-04:00,0.21,0.29,37.62
2022-02-10 07:00:00-05:00,0.13,0.2,55.38
2021-10-26 06:00:00-04:00,0.23,0.12,-47.83
2021-08-10 06:00:00-04:00,0.14,0.21,46.43
2021-05-27 06:00:00-04:00,0.15,0.28,84.67
2021-01-18 05:00:00-05:00,0.05,0.2,296.0
2020-11-12 06:00:00-05:00,0.12,-0.06,-146.67
2020-08-24 07:00:00-04:00,-0.27,-0.09,68.54
2020-06-18 07:00:00-04:00,0.55,0.24,-56.42
2020-02-14 08:00:00-05:00,0.5,0.46,-9.54
2019-10-23 05:00:00-04:00,0.46,0.57,24.73
2019-08-06 06:00:00-04:00,0.57,0.59,2.56
