Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-29 05:00:00-05:00,4.6,,
2025-11-11 07:00:00-05:00,4.54,4.95,9.13
2025-08-05 09:00:00-04:00,4.51,3.38,-24.97
2025-05-22 10:00:00-04:00,4.96,3.97,-19.94
2025-01-31 05:00:00-05:00,4.6,4.82,4.87
2024-10-29 08:00:00-04:00,6.55,5.2,-20.54
2024-08-08 09:00:00-04:00,4.08,3.41,-16.47
2024-05-16 08:00:00-04:00,17.12,4.18,-75.61
2024-01-24 07:00:00-05:00,4.45,4.39,-1.38
2023-11-02 08:00:00-04:00,3.2,4.84,51.25
2023-08-10 08:00:00-04:00,3.52,3.22,-8.64
2023-05-18 08:00:00-04:00,3.89,3.67,-5.56
2023-01-23 07:00:00-05:00,3.68,3.86,4.78
2022-11-10 08:00:00-05:00,4.04,3.98,-1.66
2022-08-04 08:00:00-04:00,3.73,3.82,2.63
2022-05-19 09:00:00-04:00,4.01,3.38,-15.89
2022-01-20 08:00:00-05:00,3.56,3.76,5.62
2021-10-21 07:00:00-04:00,3.38,3.47,2.44
2021-07-29 07:00:00-04:00,2.77,3.34,20.74
2021-05-21 08:00:00-04:00,2.89,0.69,-76.09
2021-02-04 07:00:00-05:00,2.76,3.12,12.88
2020-11-05 06:00:00-05:00,2.25,2.46,9.3
2020-08-07 07:00:00-04:00,2.04,0.81,-60.39
2020-06-25 11:00:00-04:00,4.96,4.06,-18.18
2020-02-07 10:00:00-05:00,3.37,2.3,-31.62
