Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-13 05:00:00-05:00,16.52,,
2025-10-15 05:00:00-04:00,14.49,16.71,15.33
2025-07-17 04:00:00-04:00,16.22,17.41,7.35
2025-04-17 05:00:00-04:00,14.2,14.89,4.82
2025-01-14 04:00:00-05:00,13.65,14.96,9.56
2024-10-15 05:00:00-04:00,12.85,13.45,4.63
2024-07-15 05:00:00-04:00,13.43,14.09,4.95
2024-04-19 06:00:00-04:00,11.88,12.63,6.36
2024-01-11 03:00:00-05:00,11.25,11.46,1.82
2023-10-12 04:00:00-04:00,9.13,10.25,12.27
2023-07-24 04:00:00-04:00,7.88,11.19,42.03
2023-04-25 05:00:00-04:00,8.33,8.81,5.78
2023-01-24 04:00:00-05:00,8.52,8.65,1.57
2022-10-19 04:00:00-04:00,7.8,8.53,9.36
2022-07-22 04:00:00-04:00,8.0,7.36,-7.94
2022-04-27 07:00:00-04:00,6.07,8.05,32.56
2022-01-24 05:00:00-05:00,9.27,8.43,-9.04
2021-10-25 06:00:00-04:00,9.26,8.07,-12.8
2021-07-16 04:00:00-04:00,8.5,8.1,-4.76
2021-04-27 06:00:00-04:00,9.28,7.41,-20.18
2021-01-20 05:00:00-05:00,7.85,8.65,10.25
2020-10-22 07:00:00-04:00,7.77,7.93,1.99
2020-07-23 04:00:00-04:00,7.28,7.09,-2.61
2020-05-09 09:00:00-04:00,7.62,5.86,-23.05
2020-01-21 07:00:00-05:00,7.85,8.27,5.35
