Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-04 05:00:00-05:00,9.55,,
2025-11-06 02:00:00-05:00,12.01,12.76,6.2
2025-08-12 03:00:00-04:00,13.65,14.58,6.79
2025-05-20 03:00:00-04:00,13.82,13.27,-4.0
2025-02-05 01:00:00-05:00,9.06,10.18,12.38
2024-11-12 02:00:00-05:00,9.45,9.05,-4.19
2024-08-09 03:00:00-04:00,12.6,14.11,11.95
2024-05-17 06:00:00-04:00,9.78,11.66,19.24
2024-02-09 02:00:00-05:00,6.72,7.59,12.99
2023-11-07 01:00:00-05:00,7.88,7.92,0.57
2023-08-11 05:00:00-04:00,7.57,10.87,43.62
2023-05-18 03:00:00-04:00,7.15,7.21,0.9
2023-02-03 02:00:00-05:00,5.46,6.15,12.64
2022-11-11 01:00:00-05:00,4.87,5.1,4.81
2022-08-10 03:00:00-04:00,4.7,5.08,8.07
2022-05-20 03:00:00-04:00,4.82,4.03,-16.39
2022-02-03 01:00:00-05:00,4.72,4.89,3.65
2021-10-29 02:00:00-04:00,4.76,5.73,20.37
2021-08-11 03:00:00-04:00,5.37,5.52,2.84
2021-05-27 03:00:00-04:00,4.9,7.34,49.87
2021-02-05 02:00:00-05:00,4.69,5.15,9.9
2020-11-02 06:00:00-05:00,4.47,5.64,26.21
2020-08-05 02:00:00-04:00,3.76,4.43,17.9
2020-06-19 04:00:00-04:00,3.56,4.24,18.86
2020-02-05 06:00:00-05:00,3.16,3.66,15.87
