Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-21 05:00:00-05:00,41.09,,
2025-10-17 04:00:00-04:00,40.68,45.46,11.74
2025-07-17 05:00:00-04:00,33.62,39.21,16.63
2025-05-05 20:00:00-04:00,40.31,48.13,19.41
2025-01-22 03:00:00-05:00,31.52,30.31,-3.82
2024-10-17 07:00:00-04:00,33.1,28.53,-13.81
2024-07-18 04:00:00-04:00,24.75,26.26,6.1
2024-05-10 02:00:00-04:00,31.85,36.26,13.86
2024-01-18 04:00:00-05:00,29.7,30.49,2.66
2023-10-18 04:00:00-04:00,22.7,29.87,31.59
2023-07-18 03:00:00-04:00,18.48,26.57,43.75
2023-05-12 04:00:00-04:00,23.07,52.1,125.8
2023-01-19 04:00:00-05:00,19.92,23.82,19.55
2022-10-18 04:00:00-04:00,15.01,17.84,18.88
2022-07-19 03:00:00-04:00,16.13,14.65,-9.15
2022-05-11 03:00:00-04:00,19.27,21.47,11.39
2022-01-21 02:00:00-05:00,14.13,16.5,16.75
2021-10-22 04:00:00-04:00,14.57,13.19,-9.45
2021-07-21 04:00:00-04:00,7.17,4.94,-31.07
2021-05-13 09:00:00-04:00,17.4,18.8,8.05
2021-01-23 05:00:00-05:00,15.47,17.55,13.47
2020-10-24 02:00:00-04:00,8.53,14.75,72.85
2020-07-21 07:00:00-04:00,8.11,7.22,-10.98
2020-05-30 07:00:00-04:00,14.02,14.28,1.85
2020-01-21 06:00:00-05:00,12.54,14.67,17.03
