Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-09 05:00:00-05:00,,,
2025-08-14 08:00:00-04:00,2.1,1.66,-20.95
2025-05-15 10:00:00-04:00,4.0,3.3,-17.42
2025-02-10 09:00:00-05:00,2.97,3.42,15.17
2024-10-24 09:00:00-04:00,2.17,2.85,31.38
