Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-27 05:00:00-05:00,5.21,,
2025-10-30 03:00:00-04:00,4.53,5.26,16.24
2025-07-24 03:00:00-04:00,4.88,5.24,7.43
2025-05-08 04:00:00-04:00,4.57,5.52,20.72
2025-01-27 02:00:00-05:00,4.37,4.52,3.47
2024-10-29 03:00:00-04:00,8.68,4.43,-48.93
2024-07-25 03:00:00-04:00,4.56,4.31,-5.4
2024-05-08 04:00:00-04:00,4.12,4.14,0.44
2024-01-24 02:00:00-05:00,3.74,4.03,7.79
2023-10-26 03:00:00-04:00,3.76,3.98,5.7
2023-07-24 03:00:00-04:00,3.71,3.9,5.09
2023-05-08 03:00:00-04:00,3.48,3.5,0.46
2023-01-23 01:00:00-05:00,2.6,3.18,22.14
2022-10-20 02:00:00-04:00,2.07,2.78,34.29
2022-07-25 03:00:00-04:00,1.64,2.23,35.68
2022-05-06 02:00:00-04:00,2.03,1.84,-9.56
2022-01-27 05:00:00-05:00,1.41,2.67,89.42
2021-10-26 02:00:00-04:00,1.39,1.55,11.99
2021-07-27 03:00:00-04:00,1.02,1.43,40.47
2021-05-18 04:00:00-04:00,0.7,1.23,74.56
2021-01-27 02:00:00-05:00,0.23,0.93,304.35
2020-10-29 06:00:00-04:00,-0.36,0.61,268.75
2020-08-05 07:00:00-04:00,-0.38,0.56,245.31
2020-06-24 07:00:00-04:00,0.6,-6.33,-1154.67
2020-01-23 03:00:00-05:00,-1.97,0.84,142.8
