Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-28 05:00:00-05:00,18.86,,
2025-10-28 05:00:00-04:00,19.86,19.07,-3.96
2025-07-31 04:00:00-04:00,15.98,16.39,2.58
2025-04-28 05:00:00-04:00,15.73,17.94,14.03
2025-01-28 02:00:00-05:00,13.8,11.91,-13.7
2024-10-23 05:00:00-04:00,14.32,13.95,-2.57
2024-08-06 04:00:00-04:00,11.96,12.15,1.57
2024-05-08 07:00:00-04:00,11.17,10.22,-8.47
2024-01-24 06:00:00-05:00,11.69,12.49,6.82
2023-10-30 07:00:00-04:00,11.51,11.29,-1.9
2023-07-24 05:00:00-04:00,9.18,9.84,7.18
2023-05-04 08:00:00-04:00,7.43,8.64,16.34
2023-01-24 06:00:00-05:00,7.14,7.42,3.99
2022-11-04 07:00:00-04:00,9.07,8.58,-5.39
2022-07-28 06:00:00-04:00,6.39,6.75,5.64
2022-05-05 06:00:00-04:00,6.11,5.78,-5.35
2022-02-07 06:00:00-05:00,5.02,6.07,20.99
2021-10-21 07:00:00-04:00,5.3,5.84,10.15
2021-07-29 07:00:00-04:00,2.75,1.59,-42.28
2021-04-27 09:00:00-04:00,4.82,6.09,26.35
2021-01-28 06:00:00-05:00,4.75,5.59,17.59
2020-10-29 08:00:00-04:00,3.68,4.13,12.19
2020-07-29 07:00:00-04:00,-2.39,-2.93,-22.81
2020-05-28 06:00:00-04:00,1.85,2.11,13.68
2020-02-04 07:00:00-05:00,3.21,3.88,20.67
