Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-10 05:00:00-05:00,,,
2025-11-12 09:00:00-05:00,4.3,4.22,-1.96
2025-08-13 07:00:00-04:00,4.2,4.13,-1.67
2025-05-28 09:00:00-04:00,4.23,4.04,-4.57
2025-02-11 05:00:00-05:00,4.17,4.27,2.48
2024-11-04 07:00:00-05:00,4.0,3.85,-3.75
2024-08-13 05:00:00-04:00,3.83,3.83,-0.1
2024-05-28 09:00:00-04:00,3.9,3.63,-6.99
2024-02-13 09:00:00-05:00,3.87,3.88,0.45
2023-11-07 05:00:00-05:00,3.85,3.68,-4.42
2023-08-09 06:00:00-04:00,3.3,3.38,2.48
2023-05-29 11:00:00-04:00,3.2,3.24,1.25
2023-02-09 03:00:00-05:00,2.97,3.18,7.24
2022-11-14 06:00:00-05:00,3.25,2.82,-13.23
2022-08-10 06:00:00-04:00,2.83,3.07,8.35
2022-05-30 08:00:00-04:00,2.43,2.71,11.28
2022-02-08 05:00:00-05:00,9.23,2.61,-71.73
2021-11-01 03:00:00-04:00,4.27,1.98,-53.58
2021-08-12 04:00:00-04:00,1.33,1.03,-22.21
2021-06-29 06:00:00-04:00,1.67,1.34,-19.98
2021-01-28 07:00:00-05:00,0.44,0.98,122.05
2020-11-12 05:00:00-05:00,-0.28,0.41,245.71
