Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-27 05:00:00-05:00,15.94,,
2025-10-29 04:00:00-04:00,9.48,7.07,-25.45
2025-07-31 07:00:00-04:00,13.75,14.19,3.2
2025-05-07 07:00:00-04:00,13.36,15.58,16.64
2025-01-26 23:00:00-05:00,13.65,13.8,1.09
2024-10-25 11:00:00-04:00,12.7,10.21,-19.61
2024-07-31 07:00:00-04:00,13.22,17.78,34.49
2024-05-02 08:00:00-04:00,12.89,14.09,9.34
2024-02-12 08:00:00-05:00,12.0,14.72,22.67
2023-11-10 06:00:00-05:00,10.98,11.03,0.5
2023-08-08 08:00:00-04:00,10.82,12.93,19.52
2023-05-07 02:00:00-04:00,8.04,8.98,11.76
2023-01-31 07:00:00-05:00,12.48,12.58,0.8
2022-11-07 08:00:00-05:00,13.66,9.81,-28.17
2022-08-10 08:00:00-04:00,8.49,14.33,68.79
2022-05-25 07:00:00-04:00,10.47,10.86,3.69
2022-02-14 07:00:00-05:00,7.03,7.4,5.34
2021-11-12 07:00:00-05:00,5.51,4.77,-13.47
2021-08-10 04:00:00-04:00,9.29,5.14,-44.67
2021-06-14 06:00:00-04:00,7.54,7.44,-1.29
2021-02-11 04:00:00-05:00,6.39,5.01,-21.62
2020-11-11 05:00:00-05:00,4.52,4.78,5.65
2020-09-02 09:00:00-04:00,4.24,3.37,-20.5
2020-06-26 07:00:00-04:00,8.4,7.53,-10.39
2020-02-11 09:00:00-05:00,6.96,6.37,-8.53
