Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-04 05:00:00-05:00,14.83,,
2025-11-06 01:00:00-05:00,9.57,13.45,40.59
2025-08-01 03:00:00-04:00,5.5,19.92,262.18
2025-05-02 03:00:00-04:00,15.45,12.68,-17.93
2025-02-04 02:00:00-05:00,7.9,5.7,-27.85
2024-10-23 02:00:00-04:00,4.4,12.05,173.86
2024-07-31 01:00:00-04:00,7.15,18.7,161.54
2024-05-03 03:00:00-04:00,7.75,16.95,118.71
2024-02-06 02:00:00-05:00,8.5,2.24,-73.65
2023-11-02 03:00:00-04:00,5.1,2.4,-52.94
2023-08-02 02:00:00-04:00,5.38,4.59,-14.68
2023-05-03 03:00:00-04:00,13.4,14.82,10.6
2023-02-02 02:00:00-05:00,6.38,2.11,-66.95
2022-11-09 01:00:00-05:00,4.74,1.98,-58.24
2022-08-02 03:00:00-04:00,4.0,1.64,-59.0
2022-05-03 02:00:00-04:00,3.69,9.37,153.63
2022-02-03 01:00:00-05:00,4.49,1.4,-68.84
2021-11-02 01:00:00-04:00,2.69,1.28,-52.5
2021-08-03 04:00:00-04:00,0.95,0.61,-35.61
2021-05-03 00:00:00-04:00,5.11,-7.47,-246.29
2021-02-04 00:00:00-05:00,2.7,0.57,-78.87
2020-11-03 01:00:00-05:00,0.7,0.28,-60.0
2020-08-05 02:00:00-04:00,3.69,-0.8,-121.68
2020-05-11 01:00:00-04:00,3.6,4.01,11.39
2020-02-03 01:00:00-05:00,2.42,1.8,-25.68
