Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-15 05:00:00-05:00,2.53,,
2025-10-15 11:00:00-04:00,2.21,2.07,-6.33
2025-07-15 06:00:00-04:00,2.44,2.53,3.69
2025-04-17 06:00:00-04:00,3.34,2.21,-33.83
2025-01-15 05:00:00-05:00,2.53,1.96,-22.53
2024-10-15 04:00:00-04:00,3.16,2.02,-36.08
2024-07-15 04:00:00-04:00,3.18,2.23,-29.87
2024-04-18 04:00:00-04:00,3.98,1.91,-51.95
2024-01-12 04:00:00-05:00,1.84,1.7,-7.77
2023-10-12 21:00:00-04:00,1.94,1.75,-9.8
2023-07-21 04:00:00-04:00,1.99,1.93,-3.23
2023-04-26 06:00:00-04:00,2.02,1.68,-17.02
2023-01-20 03:00:00-05:00,1.77,1.48,-16.62
2022-10-21 04:00:00-04:00,1.97,1.54,-21.83
2022-07-19 04:00:00-04:00,2.88,1.73,-39.93
2022-04-26 05:00:00-04:00,3.67,1.75,-52.32
2022-01-21 03:00:00-05:00,2.04,1.35,-33.82
2021-10-22 04:00:00-04:00,2.06,1.35,-34.47
2021-07-19 04:00:00-04:00,2.52,1.49,-40.87
2021-04-26 05:00:00-04:00,2.41,1.57,-34.85
2021-01-22 05:00:00-05:00,1.43,1.3,-9.33
2020-10-19 06:00:00-04:00,1.6,1.62,1.12
2020-07-21 05:00:00-04:00,2.11,2.23,5.69
2020-04-27 06:00:00-04:00,1.85,1.54,-16.53
2020-01-23 05:00:00-05:00,1.36,1.24,-9.12
