Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-15 05:00:00-05:00,15.79,,
2025-10-14 08:00:00-04:00,14.3,13.46,-5.89
2025-07-16 06:00:00-04:00,13.19,12.86,-2.48
2025-04-24 07:00:00-04:00,11.99,13.15,9.63
2025-01-17 05:00:00-05:00,11.75,11.08,-5.69
2024-10-18 19:00:00-04:00,11.27,14.1,25.16
2024-07-25 06:00:00-04:00,9.97,9.6,-3.76
2024-04-25 06:00:00-04:00,8.59,7.45,-13.26
2024-01-24 05:00:00-05:00,7.08,5.76,-18.63
2023-10-25 06:00:00-04:00,8.9,5.57,-37.42
2023-07-26 06:00:00-04:00,12.83,7.82,-39.05
2023-04-27 06:00:00-04:00,14.68,12.62,-14.03
2023-01-30 08:00:00-05:00,14.96,14.64,-2.14
2022-11-01 06:00:00-04:00,13.41,14.52,8.31
2022-07-25 06:00:00-04:00,13.79,12.78,-7.29
2022-05-13 06:00:00-04:00,16.22,16.94,4.41
2022-02-01 05:00:00-05:00,16.6,15.46,-6.85
2021-10-25 06:00:00-04:00,15.19,15.14,-0.32
2021-07-29 06:00:00-04:00,13.59,15.32,12.71
2021-04-26 06:00:00-04:00,14.9,12.26,-17.7
2021-01-29 07:00:00-05:00,13.2,14.87,12.62
2020-10-23 06:00:00-04:00,11.05,12.11,9.57
2020-07-27 07:00:00-04:00,8.65,11.07,27.92
2020-04-30 07:00:00-04:00,11.31,9.14,-19.15
2020-01-30 19:00:00-05:00,11.41,13.03,14.2
