Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-11 05:00:00-05:00,1.66,,
2025-10-29 09:00:00-04:00,0.3,1.62,441.53
2025-07-25 10:00:00-04:00,2.8,1.8,-35.71
2025-05-28 10:00:00-04:00,1.34,2.9,116.69
2025-02-11 10:00:00-05:00,0.3,0.31,4.4
2024-11-07 08:00:00-05:00,-0.3,2.02,773.33
2024-08-08 09:00:00-04:00,1.47,2.45,67.05
2024-05-20 10:00:00-04:00,0.92,3.37,268.05
2024-02-12 08:00:00-05:00,1.37,0.67,-51.12
2023-11-10 05:00:00-05:00,1.6,3.0,87.5
2023-08-10 09:00:00-04:00,1.02,0.36,-64.71
2023-05-25 13:00:00-04:00,1.91,2.61,36.98
2023-02-13 09:00:00-05:00,3.91,0.77,-80.23
2022-11-10 08:00:00-05:00,1.33,-0.93,-170.19
2022-08-10 10:00:00-04:00,1.18,1.88,60.0
2022-05-23 13:00:00-04:00,6.03,5.83,-3.36
2022-02-09 09:00:00-05:00,5.04,4.15,-17.7
2021-10-29 09:00:00-04:00,10.13,10.42,2.83
2021-08-06 09:00:00-04:00,12.17,9.32,-23.4
2021-06-10 16:00:00-04:00,7.08,8.64,22.09
2021-01-29 11:00:00-05:00,1.85,3.1,67.81
2020-11-06 09:00:00-05:00,1.2,0.6,-49.68
2020-09-14 11:00:00-04:00,-0.66,-3.08,-366.67
2020-07-10 10:00:00-04:00,0.73,7.82,970.99
2019-11-14 10:00:00-05:00,-0.7,-0.83,-18.57
