Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2025-11-12 09:00:00-05:00,7.3,3.84,-47.4
2025-08-12 08:00:00-04:00,5.1,7.14,40.0
2025-05-15 04:00:00-04:00,10.4,10.82,4.04
2025-02-06 08:00:00-05:00,7.4,7.01,-5.27
2024-11-07 10:00:00-05:00,7.6,7.34,-3.42
2024-08-08 06:00:00-04:00,6.8,6.87,1.03
2024-05-24 07:00:00-04:00,5.8,10.06,73.45
2024-01-30 08:00:00-05:00,5.75,18.86,228.0
2023-11-07 03:00:00-05:00,4.75,7.26,52.84
2023-05-19 09:00:00-04:00,8.3,3.71,-55.32
2023-02-10 08:00:00-05:00,4.95,4.5,-9.09
2022-11-10 05:00:00-05:00,4.28,4.56,6.55
2022-08-10 08:00:00-04:00,2.65,1.86,-29.81
2022-05-20 09:00:00-04:00,6.6,10.8,63.64
2022-02-10 07:00:00-05:00,6.45,5.11,-20.78
2021-11-11 08:00:00-05:00,4.72,5.17,9.31
2021-08-10 07:00:00-04:00,3.78,1.23,-67.55
2021-06-11 09:00:00-04:00,5.7,8.73,53.16
2021-02-12 06:00:00-05:00,5.9,8.73,47.88
2020-11-12 03:00:00-05:00,2.95,4.12,39.66
2020-08-10 02:00:00-04:00,2.71,1.62,-40.11
2020-06-20 10:00:00-04:00,5.88,5.28,-10.33
2020-02-11 08:00:00-05:00,6.68,6.51,-2.62
2019-11-12 09:00:00-05:00,5.86,7.89,34.76
2019-07-29 10:00:00-04:00,4.35,4.57,5.06
