Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-24 05:00:00-05:00,16.56,,
2025-10-18 05:00:00-04:00,16.98,17.06,0.47
2025-07-19 06:00:00-04:00,16.91,17.63,4.28
2025-04-19 06:00:00-04:00,16.91,17.6,4.07
2025-01-24 19:00:00-05:00,16.22,16.45,1.45
2024-10-26 04:00:00-04:00,15.64,16.4,4.86
2024-07-27 05:00:00-04:00,14.98,15.46,3.21
2024-04-27 06:00:00-04:00,14.57,14.99,2.87
2024-01-20 05:00:00-05:00,14.15,14.4,1.77
2023-10-21 06:00:00-04:00,13.59,14.4,5.93
2023-07-22 05:00:00-04:00,13.04,13.54,3.84
2023-04-22 06:00:00-04:00,13.02,12.83,-1.48
2023-01-21 05:00:00-05:00,11.77,11.68,-0.74
2022-10-22 06:00:00-04:00,10.67,10.64,-0.25
2022-07-23 06:00:00-04:00,8.95,9.75,8.89
2022-04-23 07:00:00-04:00,9.23,9.9,7.22
2022-01-22 05:00:00-05:00,8.66,8.87,2.46
2021-10-23 06:00:00-04:00,7.63,7.79,2.16
2021-07-24 06:00:00-04:00,6.97,6.54,-6.2
2021-04-24 08:00:00-04:00,6.68,6.25,-6.49
2021-01-30 04:00:00-05:00,6.44,7.05,9.44
2020-10-31 06:00:00-04:00,4.78,6.29,31.65
2020-07-25 05:00:00-04:00,3.82,3.98,4.13
2020-05-09 06:00:00-04:00,5.31,1.86,-64.94
2020-01-25 04:00:00-05:00,4.96,6.3,27.1
