Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-29 05:00:00-05:00,4.04,,
2025-10-29 07:00:00-04:00,2.38,2.89,21.3
2025-07-31 11:00:00-04:00,2.37,1.82,-23.17
2025-05-15 11:00:00-04:00,3.08,3.67,19.33
2025-01-30 07:00:00-05:00,1.73,1.55,-10.47
2024-11-05 09:00:00-05:00,1.81,1.09,-39.9
2024-08-06 09:00:00-04:00,1.64,-0.76,-146.21
2024-05-07 08:00:00-04:00,1.43,1.31,-8.48
2024-01-30 06:00:00-05:00,0.7,0.83,17.91
2023-11-04 09:00:00-04:00,0.08,-0.45,-688.47
2023-08-07 09:00:00-04:00,-0.38,-0.26,31.02
2023-05-22 08:00:00-04:00,-1.11,-0.2,82.06
2023-02-10 06:00:00-05:00,-2.66,-1.96,26.43
2022-11-07 06:00:00-05:00,-3.28,-4.19,-27.69
2022-11-06 19:00:00-05:00,-1.14,-3.29,-189.86
2022-08-10 07:00:00-04:00,-4.12,-4.62,-12.09
2022-08-09 20:00:00-04:00,-2.7,-1.82,32.48
2022-05-27 12:00:00-04:00,-6.36,-4.99,21.6
2022-02-07 12:00:00-05:00,-1.18,-7.0,-491.21
