Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-11 05:00:00-05:00,55.81,,
2025-11-13 06:00:00-05:00,48.96,58.42,19.32
2025-08-13 06:00:00-04:00,41.06,50.97,24.15
2025-05-14 07:00:00-04:00,37.85,37.56,-0.77
2025-02-12 05:00:00-05:00,34.01,33.95,-0.16
2024-11-14 05:00:00-05:00,31.46,31.16,-0.97
2024-08-13 06:00:00-04:00,29.47,26.87,-8.81
2024-05-30 06:00:00-04:00,25.41,26.31,3.54
2024-02-14 05:00:00-05:00,25.43,25.59,0.62
2023-11-09 08:00:00-05:00,25.9,24.68,-4.69
2023-08-11 07:00:00-04:00,25.0,24.29,-2.82
2023-05-19 07:00:00-04:00,23.13,22.48,-2.81
2023-02-06 07:00:00-05:00,22.9,22.46,-1.93
2022-11-10 06:00:00-05:00,22.77,21.61,-5.08
2022-08-12 06:00:00-04:00,27.05,19.97,-26.17
2022-05-26 06:00:00-04:00,26.1,23.92,-8.35
2022-02-12 03:00:00-05:00,26.5,25.63,-3.28
2021-11-04 04:00:00-04:00,26.1,24.77,-5.1
2021-08-06 04:00:00-04:00,27.75,24.18,-12.86
2021-06-02 04:00:00-04:00,26.15,24.8,-5.16
2021-02-09 03:00:00-05:00,25.1,24.69,-1.63
2020-11-03 02:00:00-05:00,21.49,19.29,-10.24
2020-08-19 05:00:00-04:00,13.43,17.81,32.61
2020-06-17 06:00:00-04:00,19.29,20.32,5.34
2020-02-14 06:00:00-05:00,17.54,20.03,14.23
