Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-17 05:00:00-05:00,11.51,,
2025-10-18 04:00:00-04:00,11.29,12.09,7.09
2025-07-19 06:00:00-04:00,11.33,11.79,4.04
2025-04-19 05:00:00-04:00,11.28,11.47,1.62
2025-01-22 03:00:00-05:00,10.99,10.9,-0.81
2024-10-19 04:00:00-04:00,10.65,10.99,3.21
2024-07-20 04:00:00-04:00,10.57,10.6,0.2
2024-04-20 05:00:00-04:00,12.5,10.84,-13.34
2024-01-16 05:00:00-05:00,10.28,10.75,4.52
2023-10-16 06:00:00-04:00,9.65,10.51,8.93
2023-07-17 03:00:00-04:00,11.12,10.64,-4.35
2023-04-15 04:00:00-04:00,10.95,10.75,-1.9
2023-01-14 02:00:00-05:00,10.69,10.95,2.34
2022-10-15 04:00:00-04:00,9.68,9.5,-1.88
2022-07-16 04:00:00-04:00,8.19,8.25,0.68
2022-04-16 04:00:00-04:00,9.22,9.0,-2.41
2022-01-15 03:00:00-05:00,8.99,9.25,2.89
2021-10-16 05:00:00-04:00,7.91,7.95,0.51
2021-07-17 03:00:00-04:00,7.29,6.95,-4.7
2021-04-17 05:00:00-04:00,7.4,7.35,-0.64
2021-01-16 06:00:00-05:00,8.83,7.9,-10.51
2020-10-17 07:00:00-04:00,8.03,6.8,-15.29
2020-07-18 03:00:00-04:00,6.86,6.05,-11.81
2020-04-18 05:00:00-04:00,7.84,6.3,-19.62
2020-01-18 05:00:00-05:00,6.12,6.7,9.5
