Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-29 05:00:00-05:00,36.51,,
2025-10-29 07:00:00-04:00,29.07,28.53,-1.86
2025-07-29 07:00:00-04:00,26.58,26.29,-1.1
2025-05-08 09:00:00-04:00,37.08,37.31,0.61
2025-01-30 06:00:00-05:00,30.88,24.41,-20.94
2024-10-30 08:00:00-04:00,25.85,24.68,-4.53
2024-07-24 07:00:00-04:00,23.72,20.25,-14.64
2024-05-08 07:00:00-04:00,32.09,31.27,-2.56
2024-01-30 07:00:00-05:00,25.71,21.42,-16.67
2023-10-31 09:00:00-04:00,20.33,22.92,12.73
2023-07-25 07:00:00-04:00,14.98,17.73,18.36
2023-05-10 07:00:00-04:00,28.3,28.35,0.18
2023-01-30 05:00:00-05:00,18.34,17.18,-6.31
2022-10-31 07:00:00-04:00,15.85,15.85,0.03
2022-07-26 07:00:00-04:00,13.48,12.1,-10.26
2022-05-12 07:00:00-04:00,26.73,25.75,-3.68
2022-01-28 05:00:00-05:00,16.47,14.61,-11.28
2021-10-27 07:00:00-04:00,15.14,12.25,-19.06
2021-07-26 07:00:00-04:00,13.12,8.35,-36.35
2021-05-14 08:00:00-04:00,25.38,24.31,-4.23
2021-01-25 06:00:00-05:00,13.6,16.06,18.12
2020-10-28 09:00:00-04:00,10.58,7.88,-25.52
2020-07-22 07:00:00-04:00,1.1,0.97,-12.04
2020-06-05 09:00:00-04:00,23.92,21.81,-8.82
2020-01-22 06:00:00-05:00,17.52,15.38,-12.19
