Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-12 05:00:00-05:00,,,
2025-11-07 03:00:00-05:00,21.5,21.95,2.09
2025-08-12 04:00:00-04:00,5.3,8.37,57.92
2025-05-20 04:00:00-04:00,19.67,23.74,20.7
2025-02-13 08:00:00-05:00,7.65,6.58,-13.99
2024-11-11 08:00:00-05:00,5.45,8.5,55.96
2024-08-13 04:00:00-04:00,5.6,6.61,18.04
2024-05-24 04:00:00-04:00,3.8,6.35,67.11
2024-02-13 03:00:00-05:00,3.1,3.77,21.61
2023-11-10 03:00:00-05:00,13.2,9.97,-24.46
2023-08-08 03:00:00-04:00,8.6,11.03,28.26
2023-05-24 04:00:00-04:00,3.1,3.74,20.65
2023-02-09 03:00:00-05:00,2.2,2.24,1.82
2022-11-11 03:00:00-05:00,12.0,9.9,-17.5
2022-08-10 03:00:00-04:00,14.5,18.77,29.46
2022-05-26 07:00:00-04:00,21.5,18.25,-15.11
2022-02-10 03:00:00-05:00,7.0,6.24,-10.86
2021-11-12 03:00:00-05:00,13.05,15.45,18.36
2021-08-06 04:00:00-04:00,10.0,14.34,43.44
2021-05-21 05:00:00-04:00,3.0,2.13,-29.13
2020-11-09 19:00:00-05:00,3.2,7.79,143.45
2020-06-12 05:00:00-04:00,1.2,1.47,22.5
2020-02-12 04:00:00-05:00,0.5,0.89,78.16
2019-11-11 05:00:00-05:00,0.3,0.47,55.67
2019-08-09 03:00:00-04:00,0.42,0.17,-60.62
