Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-17 05:00:00-05:00,18.86,,
2025-10-25 02:00:00-04:00,16.35,16.36,0.06
2025-07-26 03:00:00-04:00,17.39,16.5,-5.13
2025-05-03 04:00:00-04:00,17.72,17.86,0.77
2025-01-18 02:00:00-05:00,16.86,16.62,-1.4
2024-10-19 02:00:00-04:00,17.57,16.82,-4.26
2024-07-20 04:00:00-04:00,22.29,17.94,-19.52
2024-05-04 02:00:00-04:00,17.08,20.6,20.63
2024-01-20 02:00:00-05:00,15.86,15.12,-4.66
2023-10-21 02:00:00-04:00,15.89,16.05,1.02
2023-07-22 03:00:00-04:00,16.44,17.38,5.73
2023-04-29 04:00:00-04:00,21.98,22.78,3.64
2023-01-21 02:00:00-05:00,13.12,14.06,7.18
2022-10-22 03:00:00-04:00,11.89,12.99,9.27
2022-07-23 02:00:00-04:00,10.8,10.43,-3.41
2022-05-04 03:00:00-04:00,10.15,13.74,35.37
2022-01-28 04:00:00-05:00,10.38,10.74,3.44
2021-10-26 03:00:00-04:00,9.59,10.24,6.83
2021-07-26 04:00:00-04:00,8.89,8.28,-6.86
2021-05-03 03:00:00-04:00,9.43,8.28,-12.23
2021-01-25 03:00:00-05:00,13.82,13.14,-4.92
2020-10-26 04:00:00-04:00,7.0,11.04,57.71
2020-07-27 04:00:00-04:00,6.96,6.42,-7.76
2020-05-13 02:00:00-04:00,13.41,9.7,-27.67
2020-01-20 03:00:00-05:00,7.9,8.34,5.57
