Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-04 05:00:00-05:00,,,
2025-11-11 06:00:00-05:00,13.52,14.36,6.21
2025-08-05 07:00:00-04:00,16.0,14.52,-9.25
2025-05-14 08:00:00-04:00,9.2,21.03,128.59
2025-02-04 07:00:00-05:00,9.1,9.76,7.25
2024-11-13 06:00:00-05:00,11.9,10.01,-15.88
2024-07-30 08:00:00-04:00,13.12,20.23,54.25
2024-05-22 07:00:00-04:00,10.41,8.95,-14.02
2024-02-08 07:00:00-05:00,14.9,7.49,-49.73
2023-11-09 06:00:00-05:00,11.35,10.94,-3.61
2023-08-10 07:00:00-04:00,12.95,10.76,-16.91
2023-05-29 07:00:00-04:00,16.5,9.34,-43.39
2022-02-03 07:00:00-05:00,18.8,7.66,-59.26
2020-05-18 07:00:00-04:00,4.15,2.5,-39.67
2020-02-12 06:00:00-05:00,6.81,8.73,28.19
2019-11-05 07:00:00-05:00,7.77,15.7,102.06
2019-05-15 07:00:00-04:00,5.38,0.5,-90.71
2019-02-05 07:00:00-05:00,6.63,4.93,-25.64
2018-10-30 07:00:00-04:00,7.7,8.58,11.43
2018-08-01 07:00:00-04:00,4.93,4.7,-4.57
2018-05-29 19:00:00-04:00,4.51,4.51,
2018-02-07 06:00:00-05:00,4.03,4.26,5.71
2017-11-06 06:00:00-05:00,4.28,6.61,54.44
2017-05-23 12:00:00-04:00,2.3,2.82,22.61
2016-10-27 14:00:00-04:00,1.9,2.93,54.21
