Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-28 05:00:00-05:00,1.1,,
2025-10-29 07:00:00-04:00,0.8,1.06,32.5
2025-08-06 08:00:00-04:00,0.59,-1.31,-323.12
2025-05-16 05:00:00-04:00,2.15,1.45,-32.56
2025-01-28 08:00:00-05:00,0.7,0.36,-48.57
2024-10-28 05:00:00-04:00,-0.22,0.28,224.44
2024-07-31 03:00:00-04:00,-0.24,-0.61,-154.17
2024-05-21 06:00:00-04:00,1.94,1.39,-28.35
2024-02-13 04:00:00-05:00,0.47,-0.43,-191.49
2023-11-08 05:00:00-05:00,0.22,-0.68,-409.09
2023-08-04 06:00:00-04:00,-0.6,-1.01,-68.33
2023-05-26 08:00:00-04:00,0.9,1.72,92.18
2023-02-10 05:00:00-05:00,-0.15,0.12,180.0
2022-11-11 05:00:00-05:00,0.12,0.03,-75.0
2022-08-04 05:00:00-04:00,-0.56,-0.55,0.9
2022-05-21 05:00:00-04:00,-0.23,2.61,1210.64
2022-01-27 05:00:00-05:00,-0.13,0.08,161.54
2021-11-09 05:00:00-05:00,-0.23,-0.13,43.48
2021-07-30 06:00:00-04:00,-1.01,-1.29,-27.72
2021-06-11 07:00:00-04:00,2.74,-2.97,-208.39
2021-02-06 05:00:00-05:00,-0.24,-0.66,-172.08
2020-11-06 05:00:00-05:00,-0.21,-1.59,-657.14
2020-09-11 07:00:00-04:00,-1.89,-2.56,-35.45
2020-06-13 06:00:00-04:00,1.58,-4.41,-379.07
2020-02-11 07:00:00-05:00,0.71,0.46,-35.21
