Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-05 05:00:00-05:00,46.88,,
2025-11-10 04:00:00-05:00,40.42,38.12,-5.68
2025-08-07 05:00:00-04:00,42.4,37.43,-11.72
2025-05-20 05:00:00-04:00,37.9,35.61,-6.04
2024-02-07 03:00:00-05:00,23.0,22.47,-2.3
2023-11-02 05:00:00-04:00,24.0,22.12,-7.83
2023-08-03 05:00:00-04:00,23.65,21.82,-7.74
2023-05-03 05:00:00-04:00,18.67,22.78,22.01
2023-01-25 03:00:00-05:00,19.72,22.61,14.66
2020-07-31 07:00:00-04:00,9.28,5.52,-40.52
2020-02-11 05:00:00-05:00,9.11,6.85,-24.81
2019-11-07 04:00:00-05:00,6.07,9.32,53.54
2019-07-30 13:00:00-04:00,9.04,7.86,-13.05
2019-05-09 05:00:00-04:00,7.85,8.35,6.42
2019-01-31 05:00:00-05:00,6.88,7.57,10.03
2018-07-30 05:00:00-04:00,7.83,7.69,-1.79
2018-05-11 06:00:00-04:00,6.61,7.49,13.31
2018-02-07 05:00:00-05:00,6.28,5.98,-4.78
2017-11-14 06:00:00-05:00,6.0,5.05,-15.83
2017-08-02 06:00:00-04:00,6.75,6.05,-10.37
2016-05-16 11:00:00-04:00,4.82,5.33,10.63
2016-02-04 09:00:00-05:00,4.18,4.55,8.96
2015-10-29 12:00:00-04:00,4.09,3.91,-4.49
2015-08-10 11:00:00-04:00,4.84,4.57,-5.62
2015-01-22 09:00:00-05:00,4.15,4.13,-0.66
