Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-03 05:00:00-05:00,3.91,,
2025-10-30 04:00:00-04:00,3.48,3.24,-6.9
2025-08-04 04:00:00-04:00,3.46,3.17,-8.38
2025-05-13 06:00:00-04:00,3.54,3.29,-7.06
2025-02-03 03:00:00-05:00,3.24,2.69,-16.98
2024-10-30 05:00:00-04:00,3.11,2.68,-13.94
2024-08-01 04:00:00-04:00,3.25,2.84,-12.7
2024-05-13 05:00:00-04:00,2.89,4.75,64.36
2024-02-01 04:00:00-05:00,2.79,2.81,0.72
2023-11-03 04:00:00-04:00,2.73,2.69,-1.47
2023-08-02 04:00:00-04:00,2.23,2.66,19.28
2023-05-11 04:00:00-04:00,2.57,2.5,-2.72
2023-02-02 05:00:00-05:00,2.6,13.49,418.85
2022-11-07 03:00:00-05:00,1.75,2.02,15.43
2022-08-03 04:00:00-04:00,1.7,1.78,4.71
2022-05-12 10:00:00-04:00,1.67,1.86,11.38
2022-02-03 06:00:00-05:00,1.77,2.38,34.46
2021-11-01 04:00:00-04:00,1.61,1.56,-3.11
2021-08-05 06:00:00-04:00,1.25,1.25,
2021-05-14 06:00:00-04:00,1.21,1.55,28.1
2021-02-05 05:00:00-05:00,1.36,1.19,-12.5
2020-11-05 05:00:00-05:00,0.93,1.09,17.2
2020-08-07 06:00:00-04:00,0.74,0.82,10.81
2020-06-05 06:00:00-04:00,0.94,0.65,-30.68
2020-01-31 05:00:00-05:00,1.04,1.09,4.81
