Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-06 05:00:00-05:00,15.32,,
2025-11-06 03:00:00-05:00,14.29,13.7,-4.13
2025-07-31 05:00:00-04:00,14.26,13.47,-5.56
2025-04-25 05:00:00-04:00,14.27,14.94,4.66
2025-01-31 03:00:00-05:00,12.37,12.91,4.33
2024-10-25 05:00:00-04:00,12.22,11.43,-6.46
2024-07-26 05:00:00-04:00,11.59,11.19,-3.43
2024-04-30 05:00:00-04:00,11.42,12.65,10.75
2024-01-25 05:00:00-05:00,8.34,10.42,24.94
2023-11-02 05:00:00-04:00,5.77,9.25,60.33
2023-08-01 06:00:00-04:00,9.57,8.81,-7.94
2023-05-03 08:00:00-04:00,22.77,10.36,-54.5
2023-01-31 07:00:00-05:00,11.82,8.31,-29.7
2022-11-01 08:00:00-04:00,7.55,6.85,-9.21
2022-07-29 06:00:00-04:00,7.46,6.88,-7.73
2022-05-05 09:00:00-04:00,7.45,8.38,12.48
2022-02-01 08:00:00-05:00,6.79,6.37,-6.23
2021-10-29 09:00:00-04:00,6.48,7.38,13.98
2021-07-30 06:00:00-04:00,4.87,3.98,-18.19
2021-05-07 09:00:00-04:00,4.64,2.96,-36.14
2021-01-29 04:00:00-05:00,5.7,4.98,-12.63
2020-10-29 05:00:00-04:00,4.0,5.27,31.75
2020-07-30 05:00:00-04:00,2.3,5.26,128.7
2020-06-03 09:00:00-04:00,4.85,0.53,-89.07
2020-01-23 06:00:00-05:00,4.77,4.96,3.93
