Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-05 05:00:00-05:00,53.7,,
2025-11-13 03:00:00-05:00,60.55,63.99,5.68
2025-08-12 04:00:00-04:00,45.8,54.62,19.26
2025-05-29 04:00:00-04:00,29.48,25.57,-13.27
2025-02-07 03:00:00-05:00,51.12,52.34,2.39
2024-11-13 02:00:00-05:00,55.37,58.72,6.06
2024-08-09 03:00:00-04:00,34.23,45.6,33.24
2024-05-29 04:00:00-04:00,28.87,25.42,-11.95
2024-02-09 02:00:00-05:00,40.2,53.73,33.66
2023-11-07 03:00:00-05:00,32.15,56.48,75.68
2023-08-10 04:00:00-04:00,27.0,23.98,-11.19
2023-02-10 03:00:00-05:00,29.43,38.03,29.22
2022-11-11 02:00:00-05:00,32.25,27.67,-14.2
2022-08-05 03:00:00-04:00,27.47,10.68,-61.12
2022-05-13 04:00:00-04:00,25.0,9.56,-61.77
2022-02-04 05:00:00-05:00,34.1,43.96,28.91
2021-11-12 02:00:00-05:00,38.5,45.52,18.23
2021-08-06 04:00:00-04:00,31.68,39.15,23.58
2021-05-25 04:00:00-04:00,24.06,20.07,-16.58
2021-02-05 03:00:00-05:00,32.38,37.72,16.51
2020-11-06 03:00:00-05:00,34.4,39.48,14.76
2020-08-07 04:00:00-04:00,12.6,35.3,180.27
2020-06-05 05:00:00-04:00,19.82,15.79,-20.32
2020-02-07 03:00:00-05:00,21.65,31.95,47.58
2019-11-11 04:00:00-05:00,25.22,31.02,22.99
