Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-27 05:00:00-05:00,138.51,,
2025-10-28 06:00:00-04:00,98.53,76.81,-22.04
2025-08-04 04:00:00-04:00,152.0,171.42,12.78
2025-05-14 05:00:00-04:00,109.42,159.17,45.46
2025-01-30 06:00:00-05:00,67.08,63.58,-5.22
2024-11-11 05:00:00-05:00,9.79,21.18,116.34
2024-08-06 03:00:00-04:00,154.74,88.06,-43.09
2024-05-14 07:00:00-04:00,175.99,183.41,4.22
2024-01-31 05:00:00-05:00,175.71,203.49,15.81
2023-11-07 05:00:00-05:00,131.83,136.18,3.3
2023-07-26 01:00:00-04:00,114.72,161.06,40.4
2023-05-22 07:00:00-04:00,120.43,151.39,25.71
2023-02-08 02:00:00-05:00,78.8,78.18,-0.79
2022-10-14 06:00:00-04:00,75.87,52.55,-30.74
2022-07-28 03:00:00-04:00,142.79,77.47,-45.75
2022-05-21 04:00:00-04:00,163.72,178.82,9.22
2022-02-04 05:00:00-05:00,157.51,136.36,-13.43
2021-10-29 10:00:00-04:00,131.45,155.99,18.67
2021-08-09 07:00:00-04:00,158.0,174.58,10.49
2021-05-21 07:00:00-04:00,181.59,212.76,17.17
2021-01-30 02:00:00-05:00,149.22,173.57,16.32
2020-11-11 08:00:00-05:00,98.94,151.67,53.3
2020-08-10 10:00:00-04:00,60.38,102.77,70.2
2020-05-08 07:00:00-04:00,115.93,163.01,40.61
2020-02-14 03:00:00-05:00,100.24,87.65,-12.56
