Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-05 05:00:00-05:00,5.6,,
2025-11-13 06:00:00-05:00,4.0,5.89,47.25
2025-08-12 06:00:00-04:00,2.2,0.5,-77.27
2025-05-27 06:00:00-04:00,12.9,7.44,-42.33
2025-02-06 00:00:00-05:00,5.6,4.01,-28.39
2024-11-14 03:00:00-05:00,3.2,3.34,4.38
2024-08-09 07:00:00-04:00,3.25,0.2,-93.85
2024-05-30 06:00:00-04:00,3.55,7.88,121.97
2024-01-24 03:00:00-05:00,3.45,3.69,6.81
2023-11-03 05:00:00-04:00,2.0,4.01,100.75
2020-08-31 08:00:00-04:00,3.18,-2.13,-166.98
2020-02-12 06:00:00-05:00,4.13,1.45,-64.85
2019-05-30 09:00:00-04:00,9.09,3.39,-62.74
