Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-10 05:00:00-05:00,11.16,,
2025-10-11 06:00:00-04:00,11.7,11.44,-2.22
2025-07-11 08:00:00-04:00,12.92,11.85,-8.29
2025-05-03 07:00:00-04:00,9.74,9.5,-2.46
2025-01-11 09:00:00-05:00,13.13,12.04,-8.27
2024-10-12 04:00:00-04:00,11.2,10.89,-2.77
2024-07-13 05:00:00-04:00,12.46,12.46,
2024-05-04 06:00:00-04:00,9.3,9.27,-0.32
2024-01-13 05:00:00-05:00,11.55,11.3,-2.16
2023-10-14 03:00:00-04:00,10.45,10.1,-3.35
2023-07-15 05:00:00-04:00,11.97,10.68,-10.75
2023-05-13 05:00:00-04:00,8.32,7.75,-6.82
2023-01-14 03:00:00-05:00,11.13,9.82,-11.8
2022-10-15 03:00:00-04:00,10.32,11.19,8.43
2022-07-09 04:00:00-04:00,9.43,10.41,10.45
2022-05-14 06:00:00-04:00,7.57,7.14,-5.64
2022-01-08 04:00:00-05:00,8.82,8.97,1.64
2021-10-16 04:00:00-04:00,6.37,6.88,8.09
2021-07-10 04:00:00-04:00,2.46,1.76,-28.38
2021-05-08 05:00:00-04:00,5.47,6.66,21.76
2021-01-09 03:00:00-05:00,6.43,7.21,12.07
2020-10-17 05:00:00-04:00,3.26,3.22,-1.23
2020-07-11 05:00:00-04:00,0.84,0.76,-9.88
2020-05-23 06:00:00-04:00,4.41,4.46,1.25
2020-01-11 05:00:00-05:00,6.07,6.25,3.05
