Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-10 05:00:00-05:00,49.76,,
2025-11-13 04:00:00-05:00,45.7,43.97,-3.79
2025-07-31 07:00:00-04:00,40.4,47.58,17.77
2025-05-14 06:00:00-04:00,45.02,49.58,10.13
2025-02-10 06:00:00-05:00,41.8,38.45,-8.01
2024-11-13 05:00:00-05:00,37.85,36.76,-2.88
2024-08-08 08:00:00-04:00,35.2,39.62,12.56
2024-05-10 13:00:00-04:00,34.5,35.85,3.91
2024-02-13 04:00:00-05:00,32.1,33.31,3.77
2023-11-10 07:00:00-05:00,31.6,34.23,8.32
2023-08-03 07:00:00-04:00,29.2,33.34,14.18
2023-05-11 07:00:00-04:00,29.95,33.06,10.37
2023-02-14 02:00:00-05:00,24.43,24.84,1.66
2022-11-10 05:00:00-05:00,24.78,23.98,-3.22
2022-08-10 06:00:00-04:00,21.1,21.19,0.43
2022-05-13 08:00:00-04:00,22.35,20.22,-9.53
2022-02-14 07:00:00-05:00,17.7,15.42,-12.88
2021-11-03 08:00:00-04:00,9.9,12.54,26.67
2021-08-12 07:00:00-04:00,8.5,9.76,14.82
2021-05-27 10:00:00-04:00,17.2,17.09,-0.64
2021-02-10 04:00:00-05:00,18.1,17.85,-1.38
2020-11-12 06:00:00-05:00,63.8,12.58,-80.28
2020-08-13 07:00:00-04:00,2.88,0.45,-84.37
2020-06-12 09:00:00-04:00,14.7,11.14,-24.22
2020-02-06 04:00:00-05:00,18.33,18.26,-0.39
