Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-03 05:00:00-05:00,3.56,,
2025-11-11 06:00:00-05:00,3.13,2.88,-8.09
2025-08-01 06:00:00-04:00,3.22,3.31,2.9
2025-05-14 07:00:00-04:00,3.33,3.21,-3.35
2025-02-04 06:00:00-05:00,3.58,3.22,-10.06
2024-10-30 08:00:00-04:00,2.98,3.17,6.27
2024-08-06 08:00:00-04:00,2.68,3.03,12.94
2024-05-08 06:00:00-04:00,2.53,2.71,7.04
2024-02-09 06:00:00-05:00,2.75,2.98,8.28
2023-11-08 09:00:00-05:00,2.82,2.74,-2.84
2023-08-09 08:00:00-04:00,2.24,2.48,10.51
2023-05-04 07:00:00-04:00,3.06,2.43,-20.59
2023-02-03 05:00:00-05:00,2.95,2.95,
2022-10-28 06:00:00-04:00,3.09,2.57,-16.69
2022-07-26 06:00:00-04:00,3.37,2.48,-26.41
2022-05-06 07:00:00-04:00,2.27,2.04,-9.73
2022-02-09 05:00:00-05:00,2.3,1.33,-42.17
2021-10-28 06:00:00-04:00,2.38,1.32,-44.54
2021-08-06 06:00:00-04:00,1.22,1.13,-7.38
2021-05-12 07:00:00-04:00,0.82,1.51,85.13
2021-02-04 05:00:00-05:00,0.78,0.71,-7.93
2020-11-10 06:00:00-05:00,1.6,0.86,-46.56
2020-08-12 06:00:00-04:00,1.0,0.68,-32.27
2020-05-19 08:00:00-04:00,1.61,0.79,-50.64
2020-01-29 07:00:00-05:00,0.98,0.54,-44.85
