Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-22 05:00:00-05:00,5.68,,
2025-10-31 07:00:00-04:00,5.09,4.28,-15.91
2025-08-07 06:00:00-04:00,4.87,4.28,-12.01
2025-05-05 21:00:00-04:00,4.77,4.22,-11.39
2025-01-24 05:00:00-05:00,5.03,4.87,-3.13
2024-10-24 06:00:00-04:00,4.88,4.84,-0.77
2024-08-07 06:00:00-04:00,4.83,4.55,-5.81
2024-05-06 09:00:00-04:00,4.64,4.72,1.79
2024-01-31 05:00:00-05:00,5.35,5.73,7.17
2023-11-01 07:00:00-04:00,4.69,4.32,-8.01
2023-08-07 07:00:00-04:00,4.5,4.38,-2.74
2023-05-10 06:00:00-04:00,4.41,4.6,4.24
2023-01-31 02:00:00-05:00,5.26,5.4,2.66
2022-11-08 04:00:00-05:00,4.29,3.68,-14.18
2022-08-03 03:00:00-04:00,3.73,3.39,-9.16
2022-05-19 06:00:00-04:00,4.02,3.74,-6.88
2022-02-08 02:00:00-05:00,4.84,4.78,-1.24
2021-11-11 04:00:00-05:00,4.67,4.69,0.37
2021-08-04 05:00:00-04:00,4.93,4.06,-17.53
2021-05-11 06:00:00-04:00,3.93,4.12,4.91
2021-02-08 04:00:00-05:00,4.68,4.86,3.88
2020-11-05 05:00:00-05:00,4.44,4.48,0.97
2020-08-04 06:00:00-04:00,2.95,2.93,-0.64
2020-05-13 06:00:00-04:00,3.63,3.09,-14.76
2020-01-29 05:00:00-05:00,4.22,4.39,3.9
