Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-29 05:00:00-05:00,12.0,,
2025-10-31 17:00:00-04:00,8.65,8.5,-1.73
2025-07-24 07:00:00-04:00,6.7,6.73,0.45
2025-04-30 09:00:00-04:00,11.17,7.52,-32.68
2025-01-30 08:00:00-05:00,12.86,7.4,-42.46
2024-10-25 09:00:00-04:00,6.9,8.17,18.41
2024-07-31 10:00:00-04:00,8.65,6.5,-24.86
2024-05-17 10:00:00-04:00,8.55,9.03,5.61
2024-02-12 09:00:00-05:00,7.5,7.83,4.4
2023-11-08 09:00:00-05:00,6.73,7.08,5.2
2023-08-08 10:00:00-04:00,6.4,6.73,5.08
2023-05-24 13:00:00-04:00,4.75,5.76,21.16
2023-02-07 07:00:00-05:00,5.7,4.93,-13.51
2022-11-08 07:00:00-05:00,4.55,5.2,14.29
2022-08-11 09:00:00-04:00,3.47,5.21,50.4
2022-05-24 11:00:00-04:00,2.35,2.94,24.89
2022-02-07 08:00:00-05:00,2.5,2.77,10.8
2021-11-01 11:00:00-04:00,1.0,1.73,72.5
2021-08-06 09:00:00-04:00,-0.8,-0.76,4.92
2021-05-27 13:00:00-04:00,1.0,1.99,98.73
2021-02-12 09:00:00-05:00,0.1,2.09,1895.02
2020-11-12 08:00:00-05:00,0.2,-1.1,-652.5
2020-06-29 13:00:00-04:00,4.88,1.52,-68.82
2020-02-10 09:00:00-05:00,2.63,2.99,13.69
2019-11-11 09:00:00-05:00,4.41,1.98,-55.18
