Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-02-02 05:00:00-05:00,23.51,,
2025-11-07 01:00:00-05:00,22.4,25.97,15.92
2025-08-06 02:00:00-04:00,22.43,20.49,-8.65
2025-05-17 03:00:00-04:00,22.2,24.93,12.3
2025-02-03 02:00:00-05:00,18.9,22.39,18.46
2024-11-09 02:00:00-05:00,18.58,19.2,3.36
2024-08-03 02:00:00-04:00,17.74,16.2,-8.7
2024-05-25 03:00:00-04:00,15.9,20.25,27.38
2024-02-10 01:00:00-05:00,15.84,13.5,-14.75
2023-11-06 01:00:00-05:00,15.57,13.11,-15.81
2023-08-14 03:00:00-04:00,14.89,13.41,-9.93
2023-05-20 03:00:00-04:00,14.1,12.09,-14.24
2023-02-03 02:00:00-05:00,18.26,11.56,-36.7
2022-11-07 02:00:00-05:00,23.87,18.6,-22.09
2022-08-12 02:00:00-04:00,26.35,26.44,0.34
2022-05-23 02:00:00-04:00,26.02,33.7,29.5
2022-02-11 01:00:00-05:00,23.21,33.99,46.42
2021-11-06 02:00:00-04:00,24.0,22.84,-4.82
2021-08-07 02:00:00-04:00,20.92,20.99,0.35
2021-05-29 03:00:00-04:00,18.13,18.91,4.33
2021-02-06 01:00:00-05:00,18.01,17.73,-1.54
2020-11-07 02:00:00-05:00,15.5,19.34,24.77
2020-08-08 03:00:00-04:00,11.98,18.54,54.76
2020-06-06 05:00:00-04:00,14.15,14.76,4.31
2020-02-05 09:00:00-05:00,15.05,13.59,-9.7
