Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2026-01-15 05:00:00-05:00,7.0,,
2025-10-24 06:00:00-04:00,8.18,4.93,-39.73
2025-07-24 05:00:00-04:00,8.0,5.93,-25.87
2025-04-24 05:00:00-04:00,12.45,8.11,-34.85
2025-01-17 04:00:00-05:00,6.29,5.49,-12.72
2024-10-23 05:00:00-04:00,6.63,5.28,-20.32
2024-07-24 06:00:00-04:00,6.16,5.18,-15.95
2024-04-26 06:00:00-04:00,9.21,8.09,-12.2
2024-01-25 03:00:00-05:00,5.41,3.21,-40.67
2023-10-27 05:00:00-04:00,6.09,3.79,-37.73
2023-07-25 09:00:00-04:00,5.12,3.8,-25.73
2023-04-26 09:00:00-04:00,10.02,7.76,-22.59
2023-01-21 07:00:00-05:00,5.21,3.04,-41.67
2022-10-21 07:00:00-04:00,4.51,3.76,-16.71
2022-07-28 08:00:00-04:00,4.94,2.63,-46.72
2022-04-28 05:00:00-04:00,7.35,6.71,-8.7
2022-01-21 04:00:00-05:00,4.1,3.64,-11.15
2021-10-27 06:00:00-04:00,4.43,2.46,-44.5
2021-07-26 05:00:00-04:00,5.35,2.23,-58.35
2021-05-03 05:00:00-04:00,4.84,5.32,9.85
2021-01-22 03:00:00-05:00,4.22,2.33,-44.72
2020-10-26 05:00:00-04:00,3.91,3.0,-23.33
2020-07-21 05:00:00-04:00,4.94,3.91,-20.85
2020-05-05 05:00:00-04:00,5.69,5.3,-6.81
2020-01-22 04:00:00-05:00,3.26,3.9,19.64
